feature,Feature Importance - Random Forest,Permutation Importance - Random Forest,Permutation Importance - Ridge,RFE - Random Forest,RFE - Ridge,Regularization - Lasso,SFS - KNN,SFS - Ridge,Variance Threshold
Average Score Reading Free Lunch Grade 3 2020-2021,0.0032090334262628046,-0.0039408866995073845,0.0,34.0,213.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 4 2018-2019,0.006107052850376936,-0.007881773399014769,0.0019704433497536923,1.0,207.0,0.0,1.0,0.0,0.0
Average Score Reading Free Lunch Grade 4 2020-2021,0.004905291263419654,-0.0009852216748768461,0.0009852216748768461,1.0,32.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 5 2018-2019,0.004801141382045727,-0.0039408866995073845,0.0,1.0,248.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 5 2020-2021,0.002989518339336068,-0.0019704433497536923,0.0009852216748768461,29.0,185.0,0.0,1.0,0.0,0.0
Average Score Reading Free Lunch Grade 6 2018-2019,0.005340304912017697,-0.0009852216748768461,0.0,1.0,214.0,0.02257172756871192,1.0,0.0,0.0
Average Score Reading Free Lunch Grade 6 2020-2021,0.003783681926366195,0.0,0.0,1.0,161.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 7 2018-2019,0.0026942408620264234,-0.008866995073891614,0.0019704433497536923,42.0,103.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 7 2020-2021,0.0032970546034090742,0.0049261083743842304,0.0019704433497536923,2.0,99.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 8 2018-2019,0.003954887679095189,-0.005911330049261076,0.007881773399014769,1.0,35.0,0.0021142643267242174,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 8 2020-2021,0.0029622258427019084,0.0019704433497536923,0.0009852216748768461,80.0,42.0,0.0,1.0,0.0,0.0
Average Score Reading Hispanic Grade 3 2018-2019,0.003446771493132835,-0.014778325123152691,0.0,144.0,249.0,0.0,0.0,1.0,0.0
Average Score Reading Hispanic Grade 3 2020-2021,0.003958597604856951,-0.0039408866995073845,-0.0049261083743842304,101.0,57.0,0.17186016332981424,0.0,0.0,0.0
Average Score Reading Hispanic Grade 4 2018-2019,0.00525740214809773,-0.002955665024630538,0.006896551724137922,1.0,184.0,0.0,1.0,1.0,0.0
Average Score Reading Hispanic Grade 4 2020-2021,0.002955098692907001,-0.0009852216748768461,-0.0019704433497536923,95.0,58.0,0.0,0.0,0.0,0.0
Average Score Reading Hispanic Grade 5 2018-2019,0.003718371086233798,0.0019704433497536923,-0.002955665024630538,64.0,229.0,0.0,1.0,1.0,0.0
Average Score Reading Hispanic Grade 5 2020-2021,0.0028217258176489995,0.0039408866995073845,-0.0009852216748768461,162.0,218.0,0.0,1.0,0.0,0.0
Average Score Reading Hispanic Grade 6 2018-2019,0.003996275958094578,-0.0009852216748768461,0.008866995073891614,1.0,157.0,0.0,0.0,1.0,0.0
Average Score Reading Hispanic Grade 6 2020-2021,0.00282808261901972,-0.0019704433497536923,0.005911330049261076,117.0,118.0,0.0,1.0,1.0,0.0
Average Score Reading Hispanic Grade 7 2018-2019,0.0035719072873836325,0.002955665024630538,-0.002955665024630538,141.0,190.0,0.0,1.0,1.0,0.0
Average Score Reading Hispanic Grade 7 2020-2021,0.0026202882174446835,-0.0049261083743842304,0.008866995073891614,98.0,84.0,0.0,0.0,1.0,0.0
Average Score Reading Hispanic Grade 8 2018-2019,0.005950293865200873,-0.0049261083743842304,0.0009852216748768461,1.0,149.0,0.0,1.0,1.0,0.0
Average Score Reading Hispanic Grade 8 2020-2021,0.002780673296234836,0.0009852216748768461,0.0039408866995073845,150.0,44.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 3 2018-2019,0.003387914999730881,-0.005911330049261076,0.0009852216748768461,83.0,208.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 3 2020-2021,0.005711016205691916,-0.0049261083743842304,0.0,1.0,56.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 4 2018-2019,0.006310732689427611,-0.008866995073891614,-0.0009852216748768461,1.0,16.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 4 2020-2021,0.006500975071017446,0.009852216748768461,-0.0009852216748768461,1.0,85.0,0.0,0.0,1.0,0.0
Average Score Reading Poverty Grade 5 2018-2019,0.004548389381950682,0.0039408866995073845,0.0019704433497536923,1.0,115.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 5 2020-2021,0.003895950015088245,0.0019704433497536923,0.0,16.0,92.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 6 2018-2019,0.003791101568417303,-0.009852216748768461,0.0039408866995073845,1.0,27.0,0.12073905479333553,1.0,0.0,0.0
Average Score Reading Poverty Grade 6 2020-2021,0.004414522932686189,-0.005911330049261076,0.0009852216748768461,1.0,39.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 7 2018-2019,0.004959353861030097,-0.0039408866995073845,0.0,1.0,31.0,0.0,1.0,0.0,0.0
Average Score Reading Poverty Grade 7 2020-2021,0.0063851446630781294,0.008866995073891614,0.0039408866995073845,1.0,17.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 8 2018-2019,0.005844166496284836,0.0,0.0,1.0,217.0,0.0,1.0,0.0,0.0
Average Score Reading Poverty Grade 8 2020-2021,0.004027945186424407,0.0009852216748768461,0.0019704433497536923,30.0,167.0,0.0,1.0,1.0,0.0
Average Score Reading T1 Grade 3 2018-2019,0.0044603089601066796,0.0009852216748768461,-0.0019704433497536923,1.0,139.0,0.0,1.0,0.0,0.0
Average Score Reading T1 Grade 3 2020-2021,0.0076168053924286815,0.0,-0.0039408866995073845,1.0,177.0,0.0,1.0,0.0,0.0
Average Score Reading T1 Grade 4 2018-2019,0.0048780866099878495,-0.009852216748768461,0.0009852216748768461,15.0,142.0,0.0,1.0,1.0,0.0
Average Score Reading T1 Grade 4 2020-2021,0.009773714099522143,0.0019704433497536923,-0.0039408866995073845,1.0,179.0,0.0,1.0,1.0,0.0
Average Score Reading T1 Grade 5 2018-2019,0.003475584134691172,0.0039408866995073845,0.0,12.0,215.0,0.0,1.0,1.0,0.0
Average Score Reading T1 Grade 5 2020-2021,0.004009360940391631,0.0049261083743842304,0.0,1.0,181.0,0.0,1.0,1.0,0.0
Average Score Reading T1 Grade 6 2018-2019,0.0022617228118197914,-0.0019704433497536923,0.0009852216748768461,139.0,153.0,0.0,1.0,1.0,0.0
Average Score Reading T1 Grade 6 2020-2021,0.005090670423834209,-0.006896551724137922,-0.006896551724137922,61.0,221.0,0.0,1.0,1.0,0.0
Average Score Reading White Grade 3 2020-2021,0.004414770112226631,0.007881773399014769,0.0019704433497536923,40.0,68.0,0.0,1.0,1.0,0.0
Average Score Reading White Grade 4 2020-2021,0.005995209486689698,0.0019704433497536923,-0.0049261083743842304,1.0,232.0,0.0,1.0,1.0,0.0
Average Score Reading White Grade 5 2018-2019,0.0056695359006234455,0.0039408866995073845,-0.0019704433497536923,1.0,93.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 5 2020-2021,0.0031629670409849243,0.011822660098522153,0.0009852216748768461,35.0,125.0,0.01665111111939991,1.0,0.0,0.0
Average Score Reading White Grade 6 2018-2019,0.0037937520490498554,0.0,0.009852216748768461,7.0,76.0,0.2438636031890224,1.0,1.0,0.0
Average Score Reading White Grade 6 2020-2021,0.0039720055158743136,0.0049261083743842304,0.0019704433497536923,1.0,67.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 7 2018-2019,0.003931845106345774,-0.0019704433497536923,0.002955665024630538,6.0,97.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 7 2020-2021,0.0031448825074378945,0.0039408866995073845,0.002955665024630538,99.0,147.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 8 2018-2019,0.0044943251210743905,0.0,0.006896551724137922,1.0,113.0,0.0,1.0,1.0,0.0
Average Score Reading White Grade 8 2020-2021,0.004697922386803281,0.002955665024630538,-0.0019704433497536923,10.0,75.0,0.0,1.0,0.0,0.0
Avg Family Size 10,0.0033637278293055938,-0.006896551724137922,0.013793103448275845,33.0,194.0,0.0,0.0,0.0,0.0
Avg Household Size 10,0.0029917921845668593,0.0009852216748768461,0.006896551724137922,97.0,91.0,0.0,0.0,0.0,0.0
CARES ESSER I 20 NORM,0.0036443301409222373,-0.0039408866995073845,0.0019704433497536923,86.0,63.0,0.0,0.0,1.0,1.0
CRRSA ESSER II 21 NORM,0.0029248537969909084,0.0,-0.0039408866995073845,1.0,64.0,0.0,0.0,1.0,1.0
County Population,0.004929397105063286,-0.0019704433497536923,0.0,1.0,242.0,0.0,1.0,1.0,1.0
Median Age 10,0.002398212016559503,-0.0019704433497536923,0.0,129.0,191.0,0.0,0.0,0.0,1.0
Median Age Female 10,0.0011144520649716703,-0.0009852216748768461,0.016748768472906385,154.0,47.0,0.0,0.0,0.0,1.0
Median Age Male 10,0.0028776707242452303,0.0,0.005911330049261076,130.0,53.0,0.0,0.0,0.0,1.0
Median Household Income,0.0026642675339354823,0.002955665024630538,0.0019704433497536923,121.0,28.0,0.0,1.0,0.0,1.0
Per Capita Income,0.003576563399533158,-0.0049261083743842304,0.010837438423645308,5.0,22.0,0.1397020175219402,0.0,0.0,1.0
Total Staff 2018-2019,0.0034158276562624335,-0.0009852216748768461,0.009852216748768461,70.0,52.0,0.0,0.0,1.0,0.0
Total Staff 2020-2021,0.00307920455186753,0.005911330049261076,0.002955665024630538,44.0,141.0,0.0,0.0,0.0,0.0
Total Staff 2021-2022,0.005193921015500564,-0.002955665024630538,0.008866995073891614,1.0,51.0,0.0,0.0,0.0,0.0
Total Students 2018-2019,0.006025248574473613,-0.0019704433497536923,0.0039408866995073845,1.0,49.0,0.0,0.0,1.0,1.0
Total Students 2020-2021,0.0033234729150545465,-0.0049261083743842304,0.0049261083743842304,1.0,204.0,0.0,0.0,1.0,1.0
Total Students 2021-2022,0.004381618099446804,-0.007881773399014769,0.008866995073891614,1.0,69.0,0.0,1.0,1.0,1.0
Total Teachers 2018-2019,0.002898413484282138,-0.0039408866995073845,0.0039408866995073845,38.0,123.0,0.0,0.0,1.0,0.0
Total Teachers 2020-2021,0.0041240583354022085,-0.002955665024630538,0.018719211822660075,1.0,121.0,-0.09793788048746983,0.0,1.0,0.0
Total Teachers 2021-2022,0.003967457323836714,0.002955665024630538,-0.0009852216748768461,1.0,122.0,0.0,0.0,1.0,0.0
