feature,Lasso,Lasso,Lasso,Ridge,Ridge,Ridge,ElasticNet,ElasticNet,ElasticNet
Average Score Math Poverty Grade 5 2020-2021,0.0,0.0,0.0,-0.09878507650155174,0.05365173596188506,0.06340269709552049,-0.0018355823398515886,0.0,0.0
Average Score Math Poverty Grade 5 2021-2022,0.0,0.0,0.0,-0.035612157168927364,0.01381420154623993,-0.010328951849415225,0.0,0.0,0.0
Average Score Math Poverty Grade 6 2018-2019,0.0,0.0,0.0,-0.05726057748572658,0.13963864573798618,-0.1094114896260251,0.0,0.026050698733531868,0.0
Average Score Math Poverty Grade 6 2020-2021,0.0,0.0,0.0,-0.07195804597785975,0.013843495548558536,0.05708861096686524,0.0,0.0,0.0
Average Score Math Poverty Grade 6 2021-2022,0.0,0.0,0.0,0.11912106289827368,-0.16854845743417235,0.06387254031760858,0.0,0.0,0.0
Average Score Math Poverty Grade 7 2018-2019,0.0,0.0,0.0,0.18532200607448301,-0.13097871480392417,-0.02951706384963828,0.03595466658479171,-0.016702341073135885,0.0
Average Score Math Poverty Grade 7 2020-2021,0.0,0.0,0.0,0.07516441926249184,-0.03801641264139336,-0.058746296380486854,0.0,0.0,0.0
Average Score Math Poverty Grade 7 2021-2022,0.0,0.0,0.0,0.03822909390360366,0.05828060905482727,-0.14861827208977713,0.0,0.0,-0.023907611891023934
Average Score Math Poverty Grade 8 2018-2019,0.0,0.0,0.0,0.15349147493156676,-0.21735656834526948,0.004234622067931532,0.0,-0.015726999688464628,0.0
Average Score Math Poverty Grade 8 2020-2021,0.0,0.0,0.0,0.07809596495223786,-0.1024237002463755,0.11840742685756407,0.0,0.0,0.018954718872641822
Average Score Math Poverty Grade 8 2021-2022,0.0,0.0,0.0,-0.008719147360497058,0.09229779649525563,-0.042578191092519466,0.0,0.0,0.0
Average Score Math T1 Grade 3 2018-2019,0.0,0.0,0.0,-0.017893394368288535,0.013644049417081151,-0.008251533307111963,0.0,0.0,0.0
Average Score Math T1 Grade 3 2020-2021,-0.04256216517576811,0.0,0.0,-0.017060074305618324,-0.005607671549743295,-0.03688544851563186,-0.0035686669769544985,0.0,0.0
Average Score Math T1 Grade 3 2021-2022,0.0,0.0,0.0,0.05169771981205941,-0.14770481217899867,0.13399720231618006,0.0,-0.05115596611021568,0.0
Average Score Math T1 Grade 4 2018-2019,0.0,0.0,0.0,-0.0011383160544262045,0.048227671925989965,-0.05749362418206205,0.0,0.0,0.0
Average Score Math T1 Grade 4 2020-2021,-0.06460263943688399,0.0,0.0,-0.08096271393592461,0.043646466138432226,0.01900188307255052,-0.07355211229039582,0.0,0.0
Average Score Math T1 Grade 4 2021-2022,0.0,0.0,0.0,0.02078867061670991,0.06222711870374266,-0.12047439651688495,0.0,0.0,0.0
Average Score Math T1 Grade 5 2018-2019,0.0,0.0,0.0,0.0266890378991787,-0.050650481409525404,0.05209667428454068,0.0,0.0,0.0
Average Score Math T1 Grade 5 2020-2021,0.0,0.0,0.0,0.004850554674969949,-0.021663347286074237,0.023341901124795967,0.0,-0.0019867802237996945,0.0
Average Score Math T1 Grade 5 2021-2022,0.0,0.0,0.03130439272234542,-0.009559746015591085,0.03764747111206584,0.012420603279438797,0.0,0.0,0.028244403943597427
Average Score Math T1 Grade 6 2018-2019,0.0,0.0,0.0,-0.039325401011174425,0.0741307751868079,-0.05766847338186351,0.0,0.0,0.0
Average Score Math T1 Grade 6 2020-2021,0.0,0.0,0.0,0.03474861908574402,-0.025373189274568105,-0.03340654056953027,-0.011408245705113116,0.0,0.0
Average Score Math T1 Grade 6 2021-2022,0.0,0.0,0.0,-0.021403687603413428,0.025825711377954884,0.016848005813999763,0.0,0.0,0.0
Average Score Math White Grade 3 2018-2019,0.0,0.0,0.0,0.05428745805240801,-0.1952330457350601,0.12080962764842348,0.0,-0.10386639029451036,0.0
Average Score Math White Grade 3 2020-2021,0.0,0.0,0.0,-0.05264254137261772,0.08847011454349692,-0.13809816445176187,0.0,0.0,0.0
Average Score Math White Grade 3 2021-2022,0.0,0.0,0.0,0.060676700673409946,-0.13101018955743035,0.04951422931474468,0.0,-0.030918517066429625,0.0
Average Score Math White Grade 4 2018-2019,0.0,0.0,0.0,-0.024340019925542883,-0.01652070194952825,0.03862333291005258,0.0,0.0,0.0
Average Score Math White Grade 4 2020-2021,0.0,0.0,0.0,0.1621368839082864,-0.11775701852515333,-0.001760792365814642,0.0,-0.0369477137383769,0.0
Average Score Math White Grade 4 2021-2022,0.0,0.0,0.0,-0.04250799836024791,-0.004370887596385008,0.08005990263153842,0.0,0.0,0.0
Average Score Math White Grade 5 2018-2019,0.0,0.0,0.0,0.0772475993080806,-0.023355306467116872,0.02152965351698217,0.0,0.0,0.0
Average Score Math White Grade 5 2020-2021,0.0,0.0,0.0,-0.10365904045524033,0.030312960935482792,0.062352209429066406,0.0,0.0,0.0
Average Score Math White Grade 5 2021-2022,0.0,0.0,0.0,-0.03150843078600347,0.16228122598213862,-0.14350283700520045,0.0,0.0008721986627572864,0.0
Average Score Math White Grade 6 2018-2019,0.0,0.0,0.0,-0.036438032362672526,0.142072978878574,-0.11866675776910925,0.0,0.02799199783698311,0.0
Average Score Math White Grade 6 2020-2021,0.0,0.0,0.0,-0.0865902924825605,-0.05586090919294401,0.16467051887769588,0.0,0.0,0.0
Average Score Math White Grade 6 2021-2022,0.0,0.0,0.0,-0.030562479179072507,0.08411018618124906,-0.1079115786472958,0.0,0.0,0.0
Average Score Math White Grade 7 2018-2019,0.0,0.0,0.0,0.06598876615567084,-0.04380846262168111,0.031721361301649376,0.0,0.0,0.0
Average Score Math White Grade 7 2020-2021,0.0,0.0,0.0,-0.0852588968772701,0.0425447756627251,0.012530298639270404,0.0,0.0,0.0
Average Score Math White Grade 7 2021-2022,0.0,0.0,0.0,0.1285840541832938,0.10526136510731757,-0.13642047969948684,0.0,0.0,-0.03960091647140664
Average Score Math White Grade 8 2018-2019,0.0,0.0,0.0,-0.08935276440450532,-0.11346089608042852,0.21100679824162535,0.0,0.0,0.0
Average Score Math White Grade 8 2020-2021,-0.03864330328479199,0.0,0.0,-0.08413554862051899,0.025909417301221507,0.06327611111577161,-0.04599917928655963,0.0,0.0
Average Score Math White Grade 8 2021-2022,-0.01927316435983925,0.007785864664946272,0.0,-0.09383709076293834,0.23813047715985103,-0.06640832512013808,-0.04239678859108845,0.0528077762132621,0.0
Average Score Reading All Grade 3 2018-2019,0.3669863483004104,0.0,-0.5821806856822004,0.5019303097397315,0.1461920630805299,-0.48725458608787714,0.5416908214397193,0.0,-0.5883139747367746
Average Score Reading All Grade 3 2020-2021,-0.543558682940032,0.0,0.5806574357841007,-0.6964062014825873,0.04476934653473077,0.6107055190476827,-0.6897824336977892,0.0,0.6559586897246754
Average Score Reading All Grade 3 2021-2022,-0.03124273332238965,0.0,0.0,-0.09414496361433657,0.12354593531305612,0.017464737926516,-0.04394230398563373,0.03750664297269624,0.0
Average Score Reading All Grade 4 2018-2019,0.5193992213472575,0.0,-0.4100920396186434,0.5140487460149207,-0.05759166393164598,-0.5069606649330156,0.5819122180209487,0.0,-0.4897117905791989
Average Score Reading All Grade 4 2020-2021,-0.3055095640869426,0.0,1.0568355518335273,-0.69391217760538,-0.04657057867022873,0.7505817759490763,-0.6159399672105362,0.0,0.8633003534134527
Average Score Reading All Grade 4 2021-2022,0.0,0.0,0.0,0.02610016972061532,-0.17925232111811656,0.15499426580704342,0.0,-0.04511342639933264,0.0
Average Score Reading All Grade 5 2018-2019,0.20999966452249852,0.0568073993583119,-0.9384202469300614,0.3091887402832323,0.32871161422109557,-0.7119585011581409,0.2558453342205485,0.14006076911477283,-0.7474106494964747
Average Score Reading All Grade 5 2020-2021,-0.3446589723312853,0.0,0.4111909030940281,-0.5280185896141698,-0.11779036064206201,0.6562143093328976,-0.48291886371810666,0.0,0.5702637113399798
Average Score Reading All Grade 5 2021-2022,0.0,0.0,0.0,-0.07732979630629706,-0.23435193946293592,0.25136801996857033,0.0,-0.07180223513007618,0.006471592242629871
Average Score Reading All Grade 6 2018-2019,0.1799677505813955,0.02227222088327162,-0.38338694078036756,0.40653276451552206,0.13657050604418897,-0.6297712933354626,0.3690063052424345,0.08778852761320075,-0.6240621424737829
Average Score Reading All Grade 6 2020-2021,-0.3131975029801411,0.0,0.29936917335554053,-0.4836232417967562,0.0005950715095141466,0.5861839274906832,-0.44733014615647,0.0,0.500051797814918
Average Score Reading All Grade 6 2021-2022,0.0,0.0,0.0,-0.03334254846922937,0.20733327246035954,-0.20537117528959267,0.0,0.0,-0.032948751855480865
Average Score Reading All Grade 7 2018-2019,0.0,0.0,-0.3468501219888499,0.31419263679751985,0.24991226708970984,-0.5196591468391258,0.14353752207240678,0.07544266489691683,-0.541774443111325
Average Score Reading All Grade 7 2020-2021,0.0,0.0,0.38763837226107367,-0.44588411939846995,-0.09061152402268859,0.4972261387331467,-0.17763900298534305,0.0,0.4598190700079642
Average Score Reading All Grade 7 2021-2022,0.0,0.0,0.05138069590806464,-0.007574101108675944,-0.35872157753460454,0.3152356027836653,0.0,-0.146466563029613,0.15960292881612226
Average Score Reading All Grade 8 2018-2019,0.0,0.06066396935938862,-0.3251468615979169,0.3251603585555624,0.3528832706103407,-0.6484004853215365,0.2092501915288298,0.21845960332167505,-0.5265662986046181
Average Score Reading All Grade 8 2020-2021,-0.008296945612962682,0.0,0.015199697603398276,-0.3653114444481266,0.05097709146754467,0.24086418378381658,-0.2207895083210081,0.0,0.16784647065767916
Average Score Reading All Grade 8 2021-2022,-0.02778147216339762,0.0,0.0,-0.2947882847148112,0.06848440764353558,0.17780614840652703,-0.12377383956638811,0.0,0.0
Average Score Reading Free Lunch Grade 3 2018-2019,0.0,0.0,0.0,-0.06650168104472105,0.1203195775549688,-0.08820782147699996,0.0,0.0,0.0
Average Score Reading Free Lunch Grade 3 2020-2021,0.0,0.0,0.0,0.053961712359833276,-0.007106170721901681,-0.02706859546775163,0.0,0.0,0.0
Average Score Reading Free Lunch Grade 3 2021-2022,0.0,0.0,0.0,-0.00599922059487519,0.050097679735467256,0.008437946362498484,0.0,0.0,0.00875592313286613
Average Score Reading Free Lunch Grade 4 2018-2019,0.0,0.0,0.0,0.008588956723268941,0.08449503726479665,-0.03868301629277146,0.0,0.0,-0.01627652256866882
Average Score Reading Free Lunch Grade 4 2020-2021,0.0,0.0,0.0,-0.05618745055354981,0.08850437457686491,0.040007033193848685,-0.0005614724058351038,0.0,0.0
Average Score Reading Free Lunch Grade 4 2021-2022,0.0,0.0,0.0,0.044162376264199645,-0.03450503288390264,0.05111776202617769,0.0,0.0,0.0
Average Score Reading Free Lunch Grade 5 2018-2019,0.0,0.0,0.0,-0.011712778602161819,-0.029094273582546865,0.03333864622324012,0.0,0.0,0.0
Average Score Reading Free Lunch Grade 5 2020-2021,0.0,0.0047202385314245214,0.0,-0.08038622257030574,0.09967458065789114,-0.04774882656392072,0.0,0.039361634443109056,0.0
Average Score Reading Free Lunch Grade 5 2021-2022,0.0,0.0,0.0,0.03697961662441252,-0.06340074802018364,0.01962511410023917,0.0,0.0,0.0
Average Score Reading Free Lunch Grade 6 2018-2019,0.0,0.02565233027280952,0.0,0.0254667805464843,0.05431833378531577,-0.09686376441529425,0.0,0.03172741790734039,0.0
Average Score Reading Free Lunch Grade 6 2020-2021,0.0,0.0,0.0,0.09179028332673177,0.0293720688399354,-0.08580866560418378,0.0,0.0,0.0
Average Score Reading Free Lunch Grade 6 2021-2022,0.0,0.0,0.0,-0.011012459364572026,0.0555760234872799,-0.04553435978807577,0.0,0.0,0.0
Average Score Reading Free Lunch Grade 7 2018-2019,0.0,0.0,0.0,-0.13538144592383358,0.05085272035996315,0.0604370539789313,0.0,0.0,0.0
Average Score Reading Free Lunch Grade 7 2020-2021,0.0,0.0,0.0,-0.0751555255812799,0.024721555565177484,0.03198916444980252,0.0,0.0,0.0
Average Score Reading Free Lunch Grade 7 2021-2022,0.0,0.0,0.0,-0.0645033964910463,0.002772496515167253,-0.005118280595285247,0.0,0.0,0.0
Average Score Reading Free Lunch Grade 8 2018-2019,0.0,0.006745806151353737,0.0,0.03744479728222835,0.29043508507211185,-0.19074471469901724,0.0,0.06046601043608293,-0.055221808686790164
Average Score Reading Free Lunch Grade 8 2020-2021,0.0,0.0,0.0,-0.1329900178973119,0.0716487629470158,-0.012043802472951934,0.0,0.0,0.0
Average Score Reading Free Lunch Grade 8 2021-2022,0.0,-0.049324656370712865,0.0,0.0979921760853381,-0.2500188007283763,0.13882593455159,0.0,-0.10481469336178709,0.0
Average Score Reading Hispanic Grade 3 2018-2019,0.0,0.0,0.0,0.060105261552584104,-0.0289371612043636,0.03438182358875192,0.0,0.0,0.0
Average Score Reading Hispanic Grade 3 2020-2021,0.0,0.174207236318934,0.0,-0.08543357084106305,0.22681742074234096,-0.09692425569077029,0.0,0.23762846351750744,-0.04731472340829675
Average Score Reading Hispanic Grade 3 2021-2022,-0.010952018423101546,0.0,0.0,-0.11401324876442122,0.06898568300804653,0.002052011923708882,-0.03966760860908596,0.030910651504600734,0.0
Average Score Reading Hispanic Grade 4 2018-2019,0.0,0.0,0.0,0.08809210297205913,0.028995142353034478,-0.08698012224949848,0.0,0.0009399298080698931,0.0
Average Score Reading Hispanic Grade 4 2020-2021,-0.004424395131810877,0.0,0.0,-0.11354054520192339,0.005758205509981254,0.06560010374392201,-0.04617015823576089,0.0,0.0
Average Score Reading Hispanic Grade 4 2021-2022,0.0,0.0,0.0,0.08021764586865025,0.03669899888475353,-0.18152376410808357,0.0,0.0,-0.07882637354921662
Average Score Reading Hispanic Grade 5 2018-2019,0.0,0.0,0.0,0.08406758696000166,-0.015245644164209735,-0.009919915385983233,0.0,0.0,0.0
Average Score Reading Hispanic Grade 5 2020-2021,0.0,0.0,0.0,0.02330245138473714,-0.10959318325313545,0.08307206304294842,0.0,0.0,0.0
Average Score Reading Hispanic Grade 5 2021-2022,0.0,0.0,0.0,-0.07176996759150558,-0.07339741793662227,0.11607477128251073,0.0,0.0,0.0
Average Score Reading Hispanic Grade 6 2018-2019,0.0,0.0,0.0,-0.011104555200865666,0.09191803468715162,-0.07348487113518323,0.0,0.0,0.0
Average Score Reading Hispanic Grade 6 2020-2021,0.0,0.0,0.0,-0.17521725614193184,0.18409752091753379,-0.0743330500790017,0.0,0.023211872688661858,0.0
Average Score Reading Hispanic Grade 6 2021-2022,0.0,0.0,0.0,-0.006169826974851383,0.05438013951263597,-0.02825392735581848,0.0,0.0,0.0
Average Score Reading Hispanic Grade 7 2018-2019,0.0,0.0,0.0,-0.04493815410099903,0.05378999753181169,0.04806581840902172,0.0,0.0,0.0
Average Score Reading Hispanic Grade 7 2020-2021,0.0,0.0,0.0,0.047350794257120486,0.009144936077546401,-0.040307120239478945,0.0,0.0,0.0
Average Score Reading Hispanic Grade 7 2021-2022,0.0,0.0,0.0,0.08491101506225039,-0.16656360336876536,0.1554296729440505,0.0,-0.012024644228267201,0.014691713246514802
Average Score Reading Hispanic Grade 8 2018-2019,0.0,0.0,0.0,0.0030227210018714122,-0.057162000781744604,0.07352731878282433,0.0,0.0,0.0
Average Score Reading Hispanic Grade 8 2020-2021,0.0,0.0,0.0,-0.17102844103896087,0.18483523533086813,-0.021080703462295593,0.0,0.011904720369660485,0.0
Average Score Reading Hispanic Grade 8 2021-2022,0.0,0.0,0.0,-0.20489753146064438,0.20631071192916145,0.030214710136477394,0.0,0.028394619426741777,0.0
Average Score Reading Poverty Grade 3 2018-2019,0.0,0.0,0.0,0.06952522040199816,-0.06256011444319139,-0.036310829379273844,0.0,0.0,0.0
Average Score Reading Poverty Grade 3 2020-2021,0.0,0.0,0.0,-0.10963914061150462,0.019929809897177277,0.14045215411326986,0.0,0.0,0.051766270017981966
Average Score Reading Poverty Grade 3 2021-2022,0.0,0.0,0.0,-0.05130736714746541,0.02548429428540524,-0.014792566247775665,0.0,0.0,0.0
Average Score Reading Poverty Grade 4 2018-2019,0.11025375683878971,0.0,0.0,0.3039367583921473,-0.06617487579302024,-0.16171459568920993,0.22314942036096516,0.0,-0.022333161317394178
Average Score Reading Poverty Grade 4 2020-2021,0.0,0.0,0.0,-0.042383365940146175,0.05885276404173152,0.11747336589116893,0.0,0.0,0.02450555320909753
Average Score Reading Poverty Grade 4 2021-2022,0.0,0.0,0.0,-0.11058717649277913,0.004593363217359294,0.09354890690849711,0.0,0.0,0.05740232286498066
Average Score Reading Poverty Grade 5 2018-2019,0.0,0.0,0.0,0.09615203220319067,0.05074808063565502,-0.13465530232932468,0.0,0.0,-0.007003645463697868
Average Score Reading Poverty Grade 5 2020-2021,0.0,0.0,0.0,-0.13709138732809809,0.09373248956432337,0.09506029656363146,-0.011353668906920649,0.0,0.0
Average Score Reading Poverty Grade 5 2021-2022,0.0,0.0,0.0,0.018010615281331407,0.0011894997501865727,-0.06628058383490612,0.0,0.0,0.0
Average Score Reading Poverty Grade 6 2018-2019,0.0,0.1279727070062298,-0.11428256531060647,0.0027228907369038075,0.15629899902115568,-0.19968725187287167,0.0,0.16091191046124242,-0.1974403365877508
Average Score Reading Poverty Grade 6 2020-2021,0.0,0.0,0.0,-0.15083118545006535,-0.03179271347942454,0.18209945665307253,0.0,0.0,0.0
Average Score Reading Poverty Grade 6 2021-2022,0.0,0.0,0.0,0.04421781078308929,-0.024889308345667206,0.0059522436746019276,0.0,0.0,0.0
Average Score Reading Poverty Grade 7 2018-2019,0.032155007219910096,0.0,0.0,0.21483397816415906,-0.05220278911278129,-0.15093005716678198,0.09217616738491424,0.0,0.0
Average Score Reading Poverty Grade 7 2020-2021,0.0,0.0,0.0,-0.1403854009217287,0.0601510732047974,0.009031293701856905,0.0,0.0,0.0
Average Score Reading Poverty Grade 7 2021-2022,0.0,0.0,0.0,0.0019939846994906,0.02956783675711878,0.0016150868335326224,0.0,0.0,0.0
Average Score Reading Poverty Grade 8 2018-2019,0.0,0.0,0.0,0.06374047266511183,-0.047024774757142784,0.0011298522001272084,0.0,0.0,0.0
Average Score Reading Poverty Grade 8 2020-2021,0.0,0.0,0.0,-0.03855734414333322,0.21457509828433874,-0.09074518159243221,0.0,0.015298679934875228,0.0
Average Score Reading Poverty Grade 8 2021-2022,0.0,0.0,0.0,-0.0771357694319484,-0.014080010089181765,0.0025169973128386096,0.0,0.0,0.0
Average Score Reading T1 Grade 3 2018-2019,0.0,0.0,0.0,0.08374267854418642,-5.8355167254833037e-05,-0.09552213549928701,0.027840608489224088,0.0,-0.02185411324584247
Average Score Reading T1 Grade 3 2020-2021,0.0,0.0,0.0,-0.08608207801276707,0.10256150660661605,-0.021427376687447746,-0.04351130462075879,0.024862909097952527,0.0
Average Score Reading T1 Grade 3 2021-2022,0.0,0.0,0.0,0.046610032159609745,-0.12026592372060754,0.16617360071313877,0.0,0.0,0.01111556865846133
Average Score Reading T1 Grade 4 2018-2019,0.0,0.0,0.0,0.1162217129178539,-0.01741370558210114,-0.10746110608218125,0.045463746073210694,0.0,-0.04534859832712553
Average Score Reading T1 Grade 4 2020-2021,0.0,0.0,0.0,-0.11404583140472535,0.014525161928881328,0.08766235621822083,-0.0821434051343155,0.0,0.0
Average Score Reading T1 Grade 4 2021-2022,0.0,0.0,0.0,0.02763994548176368,0.04503708159019849,-0.11076923086521177,0.03007110242892138,0.0,0.0
Average Score Reading T1 Grade 5 2018-2019,0.0,0.0,0.0,0.05015861371217627,-0.0456069429949757,0.02897097311639358,0.0,0.0,0.0
Average Score Reading T1 Grade 5 2020-2021,0.0,0.0,0.013382449717732739,-0.0649006005058679,-0.021381677119913997,0.11777194025125517,0.0,0.0,0.07944508440973452
Average Score Reading T1 Grade 5 2021-2022,0.0,-0.04384075894088723,0.0,0.0491234556012917,-0.05938463406455722,0.03636609232272216,0.0,-0.060828350084674986,0.0
Average Score Reading T1 Grade 6 2018-2019,0.0,0.0,0.0,-0.024074610727359037,-0.02838120848929732,-0.008440997782880395,0.0,0.0,0.0
Average Score Reading T1 Grade 6 2020-2021,0.0,0.0,0.0,0.0006998047904035526,-0.040938784663597794,0.025175888298349793,-0.027197763803152867,0.0,0.0
Average Score Reading T1 Grade 6 2021-2022,0.0,0.0,0.0,-0.07395137279817096,0.008996071736662866,0.05382896647288559,0.0,0.0,0.0
Average Score Reading White Grade 3 2018-2019,0.0,0.0,0.0,0.1230621963135328,-0.1989950142394213,0.0596201098307685,0.0,-0.02683951371914078,0.0
Average Score Reading White Grade 3 2020-2021,0.0,0.0,0.0,-0.1048055768450768,0.15304722273219445,-0.13200023055391027,0.0,0.01660282055366991,0.0
Average Score Reading White Grade 3 2021-2022,0.0,0.0,0.0,0.042733565121221694,-0.11660314726252169,0.07035344384272046,0.0,0.0,0.0
Average Score Reading White Grade 4 2018-2019,0.0,0.0,0.0,0.02240628160597981,-0.04725716730753637,0.032891156761214374,0.0,0.0,0.0
Average Score Reading White Grade 4 2020-2021,0.0,0.0,0.0,0.1309260002378937,-0.07702717140033612,0.007690726074632145,0.0,0.0,0.0
Average Score Reading White Grade 4 2021-2022,0.0,0.0,0.0,-0.01835680082704741,0.009290547539752336,0.06647893352870453,0.0,0.0,0.0
Average Score Reading White Grade 5 2018-2019,0.0,0.0,0.0,0.2077556568287189,-0.13341662728044856,-0.04678883957232272,0.0,0.0,0.0
Average Score Reading White Grade 5 2020-2021,0.0,0.0,0.0,-0.16465974462631164,0.12108665125900635,0.03722250047942773,-0.022561804026249462,0.0,0.0
Average Score Reading White Grade 5 2021-2022,0.0,0.0,0.0,0.005703938480757747,0.1561037025216695,-0.15822716315269217,0.0,0.051919888265940746,-0.04943731724359524
Average Score Reading White Grade 6 2018-2019,0.0,0.21747889190711509,-0.040578958966531346,-0.03587054856648601,0.23788868097428764,-0.2087996867428925,0.0,0.2144643695744018,-0.09729759009743615
Average Score Reading White Grade 6 2020-2021,0.0,0.0,0.0,-0.11001659516863699,-0.07808069605884198,0.21467284209623388,0.0,0.0,0.045989054029059354
Average Score Reading White Grade 6 2021-2022,0.0,0.06705948953463925,-0.024518145418123263,-0.08793069557056572,0.21222851284300287,-0.1740212778560712,0.0,0.11425265477654391,-0.04981143139047845
Average Score Reading White Grade 7 2018-2019,0.0,0.0,0.0,0.032927657506452,0.006108155746046679,-0.04086089052658592,0.0,0.0,0.0
Average Score Reading White Grade 7 2020-2021,0.0,0.0,0.0,-0.09010523309006159,0.154733456906988,-0.04760614773076453,0.0,0.0,0.0
Average Score Reading White Grade 7 2021-2022,0.0,0.0,0.0,0.09833729768145034,-0.004803629226515535,-0.08177229042220412,0.0,0.0,0.0
Average Score Reading White Grade 8 2018-2019,0.0,0.0,0.0,0.030691682842064125,0.15724461122153557,-0.1714490737983844,0.0,0.003922506774881014,-0.00031000946710435615
Average Score Reading White Grade 8 2020-2021,0.0,0.0,0.0,-0.01818269864900136,-0.09367006822475142,0.09980871008126602,-0.0019754702002019783,0.0,0.03295805705492694
Average Score Reading White Grade 8 2021-2022,0.0,0.0,0.0,0.009094432979724626,-0.33469137542189437,0.20483873750213372,0.0,0.0,0.0
Avg Family Size 10,0.0,0.0,0.0,0.0976374229948093,0.08585457896206135,-0.09652832664057427,0.0,0.0,0.0
Avg Household Size 10,0.0,0.0,0.0,0.10133464509279781,0.005151892894834288,-0.03636736637742861,0.0003229920407157412,0.0,0.0
CARES ESSER I 20 NORM,0.0,0.0,0.0,-0.14699708363353836,0.06438839189576481,0.08317040698240977,0.0,0.0,0.0
CRRSA ESSER II 21 NORM,0.0,0.0,0.0,0.09144433412450474,-0.14908040028375313,0.07639083892986993,0.0,-0.01031196937496493,0.0
County Population,0.0,0.0,0.0,0.002760315988734273,-0.01318823774595574,-0.00986206372429608,0.0,0.0,-0.015033275655276073
Median Age 10,0.0,0.0,0.0,0.005303063933763282,-0.04435104860258787,0.06522048910146964,0.0,0.0,0.0
Median Age Female 10,0.0,0.0,0.0,0.10354618238248155,-0.2808190150537498,0.155888778756975,0.0,-0.05338605679833956,0.0
Median Age Male 10,0.0,0.0,0.0,-0.06228984298054375,-0.05159817781061106,0.13009062836287355,0.0,0.0,0.0
Median Household Income,0.011797194796664263,0.0,0.0,0.08512970867854677,-0.157809999245677,0.126180449029992,0.01049897978160912,0.0,0.0
Per Capita Income,0.0,0.13454974119642957,-0.07369935018270883,-0.10749990685536415,0.26496404630120013,-0.1866903865623365,0.0,0.21931282398776894,-0.13401011572263324
Total Staff 2018-2019,0.0,0.0,0.0,0.03306540321167839,0.29076656040198706,-0.2699604444091839,0.0,0.035110526043682054,0.0
Total Staff 2020-2021,0.0,0.0,0.0,-0.1098018172046332,-0.10254550637091188,0.15321077950079767,0.0,0.0,0.0
Total Staff 2021-2022,0.0,0.0,0.0,0.03892123779816455,-0.14196958859205716,0.06645515250880135,0.0,0.0,0.0
Total Students 2018-2019,0.0,0.0,0.0,-0.043364084372764206,0.023791661679963994,-0.03543277276722741,-0.0021224709518424963,0.0,0.0
Total Students 2020-2021,0.0,0.0,0.0,-0.04002259212410259,0.03366897567438193,-0.03323648342223711,-0.0011035364242765963,0.0,-0.008886385684569523
Total Students 2021-2022,0.0,0.0,0.0,-0.04921326054692501,0.06862346813269925,-0.04019163239084403,-0.01862499416944911,0.03622365769076555,-0.026173147370319227
Total Teachers 2018-2019,0.0,0.0,0.0,-0.0086019793607098,0.0055384737768905375,-0.029525363739553594,-0.02621708312881683,0.0,0.0
Total Teachers 2020-2021,0.0,-0.09249862044695463,0.13461524613426365,-0.11513149147015192,-0.17917014818777577,0.17258647181847783,-0.04144065304582047,-0.17147270601012074,0.14446250605826627
Total Teachers 2021-2022,0.0,0.0,0.0,-0.03942647172917215,0.040798335961427075,0.061080972379544456,0.0,0.0,0.0
