feature,Feature Importance - Random Forest,Permutation Importance - Random Forest,Permutation Importance - Ridge,RFE - Random Forest,RFE - Ridge,Regularization - Lasso,SFS - KNN,SFS - Ridge,Variance Threshold
Average Score Math T1 Grade 5 2020-2021,0.005812667448796093,-0.011822660098522153,0.0,1.0,284.0,0.0,1.0,1.0,0.0
Average Score Math T1 Grade 5 2021-2022,0.003717346438301058,-0.017733990147783228,0.0,23.0,199.0,0.0,1.0,1.0,0.0
Average Score Math T1 Grade 6 2018-2019,0.0019651740989634005,0.0,0.007881773399014769,158.0,166.0,0.0,0.0,1.0,0.0
Average Score Math T1 Grade 6 2020-2021,0.0030617954928369617,-0.005911330049261076,0.0,1.0,226.0,0.0,1.0,1.0,0.0
Average Score Math T1 Grade 6 2021-2022,0.0027154158779333273,-0.005911330049261076,0.0019704433497536923,100.0,295.0,0.0,1.0,1.0,0.0
Average Score Math White Grade 3 2018-2019,0.0020835318423258423,-0.0009852216748768461,-0.007881773399014769,125.0,122.0,0.0,1.0,1.0,0.0
Average Score Math White Grade 3 2020-2021,0.0034713446482294626,-0.005911330049261076,0.007881773399014769,11.0,163.0,0.0,1.0,1.0,0.0
Average Score Math White Grade 3 2021-2022,0.0017890425300222947,0.0,-0.002955665024630538,58.0,236.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 4 2018-2019,0.0033999906610444526,-0.0009852216748768461,0.0,38.0,246.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 4 2020-2021,0.003639908332170001,-0.008866995073891614,0.007881773399014769,141.0,22.0,0.0,1.0,1.0,0.0
Average Score Math White Grade 4 2021-2022,0.0026087094660428188,-0.0039408866995073845,0.0009852216748768461,149.0,315.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 5 2018-2019,0.0030952127459162758,-0.0049261083743842304,0.0,88.0,285.0,0.0,1.0,1.0,0.0
Average Score Math White Grade 5 2020-2021,0.004057991977608841,-0.009852216748768461,0.0009852216748768461,16.0,290.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 5 2021-2022,0.003438119545958807,-0.002955665024630538,0.010837438423645308,1.0,23.0,0.0,0.0,1.0,0.0
Average Score Math White Grade 6 2018-2019,0.0037952844954536775,-0.007881773399014769,0.010837438423645308,1.0,322.0,0.0,1.0,1.0,0.0
Average Score Math White Grade 6 2020-2021,0.0026115625555562555,-0.0049261083743842304,0.0009852216748768461,20.0,190.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 6 2021-2022,0.002056376179605326,-0.002955665024630538,0.002955665024630538,105.0,222.0,0.0,1.0,1.0,0.0
Average Score Math White Grade 7 2018-2019,0.002174953468977778,0.0,0.0,104.0,263.0,0.0,1.0,1.0,0.0
Average Score Math White Grade 7 2020-2021,0.002007132710310077,-0.007881773399014769,0.0,154.0,262.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 7 2021-2022,0.0017671199543358215,-0.0049261083743842304,0.006896551724137922,81.0,33.0,0.0,1.0,1.0,0.0
Average Score Math White Grade 8 2018-2019,0.0021760251936127,-0.0049261083743842304,-0.005911330049261076,146.0,46.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 8 2020-2021,0.0044645725733944526,-0.002955665024630538,0.0,1.0,201.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 8 2021-2022,0.0029833285584266143,-0.015763546798029538,0.0039408866995073845,151.0,28.0,0.007785864664946272,1.0,1.0,0.0
Average Score Reading All Grade 3 2018-2019,0.0031152550016597335,-0.007881773399014769,0.0049261083743842304,1.0,1.0,0.0,0.0,1.0,0.0
Average Score Reading All Grade 3 2020-2021,0.0035974795641694735,-0.007881773399014769,0.026600985221674887,1.0,1.0,0.0,1.0,0.0,0.0
Average Score Reading All Grade 3 2021-2022,0.0021451749707454243,-0.0019704433497536923,0.006896551724137922,19.0,178.0,0.0,1.0,0.0,0.0
Average Score Reading All Grade 4 2018-2019,0.0022083068799980143,-0.002955665024630538,0.012807881773399,1.0,1.0,0.0,0.0,1.0,0.0
Average Score Reading All Grade 4 2020-2021,0.005054070437738348,-0.0049261083743842304,0.009852216748768461,1.0,1.0,0.0,0.0,1.0,0.0
Average Score Reading All Grade 4 2021-2022,0.0009978950933960474,-0.0009852216748768461,0.007881773399014769,101.0,55.0,0.0,1.0,1.0,0.0
Average Score Reading All Grade 5 2018-2019,0.004696007775835062,-0.010837438423645308,0.005911330049261076,1.0,1.0,0.0568073993583119,1.0,1.0,0.0
Average Score Reading All Grade 5 2020-2021,0.003811304054655881,0.002955665024630538,0.03546798029556655,82.0,1.0,0.0,1.0,1.0,0.0
Average Score Reading All Grade 5 2021-2022,0.002419874727210285,-0.0009852216748768461,0.0049261083743842304,94.0,24.0,0.0,1.0,0.0,0.0
Average Score Reading All Grade 6 2018-2019,0.0029400952936476077,-0.002955665024630538,0.009852216748768461,1.0,1.0,0.02227222088327162,1.0,1.0,0.0
Average Score Reading All Grade 6 2020-2021,0.0024017059065812108,-0.002955665024630538,0.019704433497536922,61.0,1.0,0.0,0.0,1.0,0.0
Average Score Reading All Grade 6 2021-2022,0.0016895159389749095,-0.0049261083743842304,0.0049261083743842304,168.0,16.0,0.0,0.0,1.0,0.0
Average Score Reading All Grade 7 2018-2019,0.005306547026152262,-0.0039408866995073845,0.014778325123152691,1.0,1.0,0.0,1.0,1.0,0.0
Average Score Reading All Grade 7 2020-2021,0.002894884960333058,-0.007881773399014769,0.014778325123152691,1.0,1.0,0.0,1.0,1.0,0.0
Average Score Reading All Grade 7 2021-2022,0.0024046537019545046,-0.002955665024630538,0.0019704433497536923,117.0,11.0,0.0,1.0,0.0,0.0
Average Score Reading All Grade 8 2018-2019,0.005924903169009812,-0.0009852216748768461,0.010837438423645308,1.0,1.0,0.06066396935938862,1.0,1.0,0.0
Average Score Reading All Grade 8 2020-2021,0.0021572337672749065,-0.008866995073891614,0.007881773399014769,1.0,1.0,0.0,1.0,0.0,0.0
Average Score Reading All Grade 8 2021-2022,0.0013936719830634327,0.0,0.006896551724137922,70.0,14.0,0.0,1.0,0.0,0.0
Average Score Reading Free Lunch Grade 3 2018-2019,0.0028115009395303404,-0.009852216748768461,0.0009852216748768461,1.0,133.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 3 2020-2021,0.0031348790392099215,-0.010837438423645308,0.0,52.0,316.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 3 2021-2022,0.0015968642865455667,-0.0039408866995073845,0.0,178.0,292.0,0.0,1.0,0.0,0.0
Average Score Reading Free Lunch Grade 4 2018-2019,0.005452830906172219,-0.013793103448275845,-0.0019704433497536923,1.0,259.0,0.0,1.0,0.0,0.0
Average Score Reading Free Lunch Grade 4 2020-2021,0.0055383089989740845,-0.009852216748768461,0.0049261083743842304,1.0,131.0,0.0,1.0,0.0,0.0
Average Score Reading Free Lunch Grade 4 2021-2022,0.0024331500131849534,-0.008866995073891614,0.0009852216748768461,165.0,127.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 5 2018-2019,0.003432107040923292,0.0009852216748768461,0.0,1.0,323.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 5 2020-2021,0.002022285797491369,-0.002955665024630538,0.0019704433497536923,68.0,260.0,0.0047202385314245214,1.0,0.0,0.0
Average Score Reading Free Lunch Grade 5 2021-2022,0.0026050951110196344,0.0009852216748768461,0.0,75.0,310.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 6 2018-2019,0.004754313791598922,0.0039408866995073845,0.0,1.0,299.0,0.02565233027280952,1.0,0.0,0.0
Average Score Reading Free Lunch Grade 6 2020-2021,0.0023031832533628614,-0.002955665024630538,0.0049261083743842304,1.0,219.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 6 2021-2022,0.0019109515362487478,-0.005911330049261076,-0.0009852216748768461,90.0,324.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 7 2018-2019,0.002523954908025905,-0.007881773399014769,0.0019704433497536923,34.0,189.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 7 2020-2021,0.0038454606852739424,-0.006896551724137922,0.002955665024630538,153.0,121.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 7 2021-2022,0.0027223558133797053,-0.0019704433497536923,0.0009852216748768461,194.0,271.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 8 2018-2019,0.004235059876600714,0.0039408866995073845,0.015763546798029538,1.0,54.0,0.006745806151353737,1.0,0.0,0.0
Average Score Reading Free Lunch Grade 8 2020-2021,0.0023738300083159265,-0.0019704433497536923,0.0009852216748768461,109.0,57.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 8 2021-2022,0.0016627473905464585,-0.0049261083743842304,0.0039408866995073845,174.0,118.0,-0.049324656370712865,1.0,0.0,0.0
Average Score Reading Hispanic Grade 3 2018-2019,0.0016047149635684285,-0.0039408866995073845,0.002955665024630538,173.0,304.0,0.0,1.0,0.0,0.0
Average Score Reading Hispanic Grade 3 2020-2021,0.0025269965457785804,-0.002955665024630538,-0.0019704433497536923,64.0,39.0,0.174207236318934,0.0,0.0,0.0
Average Score Reading Hispanic Grade 3 2021-2022,0.0017197614564488524,-0.0049261083743842304,-0.0009852216748768461,195.0,113.0,0.0,0.0,0.0,0.0
Average Score Reading Hispanic Grade 4 2018-2019,0.00432400452884536,-0.005911330049261076,0.005911330049261076,1.0,143.0,0.0,0.0,1.0,0.0
Average Score Reading Hispanic Grade 4 2020-2021,0.0025014321969366164,-0.0039408866995073845,-0.0039408866995073845,136.0,268.0,0.0,0.0,0.0,0.0
Average Score Reading Hispanic Grade 4 2021-2022,0.002086003176624285,-0.0019704433497536923,-0.002955665024630538,170.0,126.0,0.0,1.0,0.0,0.0
Average Score Reading Hispanic Grade 5 2018-2019,0.0034244816826026854,-0.014778325123152691,0.0049261083743842304,1.0,240.0,0.0,0.0,0.0,0.0
Average Score Reading Hispanic Grade 5 2020-2021,0.001390619504350246,-0.005911330049261076,0.005911330049261076,191.0,241.0,0.0,1.0,1.0,0.0
Average Score Reading Hispanic Grade 5 2021-2022,0.001817745050173858,-0.0019704433497536923,-0.002955665024630538,24.0,140.0,0.0,0.0,0.0,0.0
Average Score Reading Hispanic Grade 6 2018-2019,0.004419717346182503,-0.002955665024630538,-0.0019704433497536923,1.0,141.0,0.0,1.0,0.0,0.0
Average Score Reading Hispanic Grade 6 2020-2021,0.0015235726680014625,-0.0049261083743842304,-0.008866995073891614,202.0,29.0,0.0,1.0,1.0,0.0
Average Score Reading Hispanic Grade 6 2021-2022,0.001607382102844393,-0.008866995073891614,0.005911330049261076,185.0,243.0,0.0,0.0,1.0,0.0
Average Score Reading Hispanic Grade 7 2018-2019,0.002690772641873491,-0.002955665024630538,-0.002955665024630538,129.0,197.0,0.0,0.0,1.0,0.0
Average Score Reading Hispanic Grade 7 2020-2021,0.001807234550176629,-0.0009852216748768461,0.008866995073891614,196.0,182.0,0.0,0.0,1.0,0.0
Average Score Reading Hispanic Grade 7 2021-2022,0.0018872127502754894,-0.002955665024630538,0.0009852216748768461,208.0,30.0,0.0,0.0,0.0,0.0
Average Score Reading Hispanic Grade 8 2018-2019,0.0035792506737195857,-0.0039408866995073845,0.008866995073891614,1.0,156.0,0.0,1.0,0.0,0.0
Average Score Reading Hispanic Grade 8 2020-2021,0.002346044864758115,-0.0009852216748768461,-0.006896551724137922,167.0,31.0,0.0,0.0,0.0,0.0
Average Score Reading Hispanic Grade 8 2021-2022,0.0019282262159410072,-0.002955665024630538,-0.002955665024630538,103.0,110.0,0.0,0.0,0.0,0.0
Average Score Reading Poverty Grade 3 2018-2019,0.00392348258970974,-0.0019704433497536923,0.0009852216748768461,32.0,205.0,0.0,1.0,0.0,0.0
Average Score Reading Poverty Grade 3 2020-2021,0.006301894139883687,-0.010837438423645308,0.0019704433497536923,1.0,124.0,0.0,1.0,0.0,0.0
Average Score Reading Poverty Grade 3 2021-2022,0.002553766324403971,-0.0039408866995073845,0.0,106.0,305.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 4 2018-2019,0.004934764452042163,-0.0019704433497536923,-0.0009852216748768461,1.0,17.0,0.0,0.0,1.0,0.0
Average Score Reading Poverty Grade 4 2020-2021,0.004816748898683018,-0.005911330049261076,0.0,1.0,74.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 4 2021-2022,0.0023400509279338385,-0.0019704433497536923,0.002955665024630538,98.0,173.0,0.0,1.0,0.0,0.0
Average Score Reading Poverty Grade 5 2018-2019,0.00629747732377553,-0.015763546798029538,0.0039408866995073845,1.0,144.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 5 2020-2021,0.0021118099523566554,-0.010837438423645308,0.0019704433497536923,1.0,25.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 5 2021-2022,0.0034993149283183388,0.0019704433497536923,0.0039408866995073845,9.0,282.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 6 2018-2019,0.004618001007269879,0.0009852216748768461,0.0009852216748768461,1.0,80.0,0.1279727070062298,1.0,0.0,0.0
Average Score Reading Poverty Grade 6 2020-2021,0.0027544214352205588,-0.006896551724137922,0.010837438423645308,1.0,38.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 6 2021-2022,0.002819537685600089,-0.0049261083743842304,0.0,43.0,298.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 7 2018-2019,0.005369552841211128,-0.002955665024630538,0.0009852216748768461,1.0,26.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 7 2020-2021,0.004839632343074641,-0.0049261083743842304,0.0019704433497536923,1.0,72.0,0.0,1.0,0.0,0.0
Average Score Reading Poverty Grade 7 2021-2022,0.0015644619327568245,0.0,0.0009852216748768461,156.0,207.0,0.0,1.0,0.0,0.0
Average Score Reading Poverty Grade 8 2018-2019,0.0052970442799033625,-0.0019704433497536923,0.0019704433497536923,1.0,238.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 8 2020-2021,0.003683445976100958,-0.0049261083743842304,0.0049261083743842304,71.0,151.0,0.0,1.0,0.0,0.0
Average Score Reading Poverty Grade 8 2021-2022,0.0018882004502814033,0.0,0.002955665024630538,169.0,194.0,0.0,1.0,0.0,0.0
Average Score Reading T1 Grade 3 2018-2019,0.0034875140768099466,-0.0049261083743842304,0.0,1.0,185.0,0.0,0.0,1.0,0.0
Average Score Reading T1 Grade 3 2020-2021,0.00829990890422434,-0.0049261083743842304,0.005911330049261076,1.0,177.0,0.0,1.0,1.0,0.0
Average Score Reading T1 Grade 3 2021-2022,0.0019343295602088282,0.0,0.0019704433497536923,55.0,171.0,0.0,1.0,1.0,0.0
Average Score Reading T1 Grade 4 2018-2019,0.003674336517583127,0.0009852216748768461,0.0,1.0,253.0,0.0,0.0,1.0,0.0
Average Score Reading T1 Grade 4 2020-2021,0.008405469582717057,-0.011822660098522153,-0.0009852216748768461,1.0,252.0,0.0,1.0,1.0,0.0
Average Score Reading T1 Grade 4 2021-2022,0.0017016555100922038,-0.006896551724137922,0.007881773399014769,97.0,297.0,0.0,1.0,1.0,0.0
Average Score Reading T1 Grade 5 2018-2019,0.003615341693229708,-0.006896551724137922,-0.0009852216748768461,1.0,277.0,0.0,1.0,1.0,0.0
Average Score Reading T1 Grade 5 2020-2021,0.005017496988662974,-0.016748768472906385,0.0019704433497536923,1.0,107.0,0.0,1.0,1.0,0.0
Average Score Reading T1 Grade 5 2021-2022,0.0017818388395222761,-0.002955665024630538,-0.0009852216748768461,1.0,108.0,-0.04384075894088723,1.0,1.0,0.0
Average Score Reading T1 Grade 6 2018-2019,0.00230211893674714,0.0019704433497536923,0.0,69.0,167.0,0.0,1.0,1.0,0.0
Average Score Reading T1 Grade 6 2020-2021,0.003617360313433074,-0.011822660098522153,0.0039408866995073845,1.0,325.0,0.0,1.0,1.0,0.0
Average Score Reading T1 Grade 6 2021-2022,0.002024208329927089,-0.0049261083743842304,0.0019704433497536923,163.0,227.0,0.0,1.0,1.0,0.0
Average Score Reading White Grade 3 2018-2019,0.0017222812896220767,-0.002955665024630538,-0.0039408866995073845,67.0,78.0,0.0,1.0,1.0,0.0
Average Score Reading White Grade 3 2020-2021,0.003464923228798491,-0.006896551724137922,0.006896551724137922,66.0,123.0,0.0,1.0,1.0,0.0
Average Score Reading White Grade 3 2021-2022,0.001772630210036221,-0.006896551724137922,-0.0039408866995073845,161.0,49.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 4 2018-2019,0.0024950259342742882,-0.0039408866995073845,0.0,1.0,174.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 4 2020-2021,0.004387295499729773,-0.007881773399014769,0.005911330049261076,1.0,249.0,0.0,1.0,1.0,0.0
Average Score Reading White Grade 4 2021-2022,0.0018256135312979575,-0.0039408866995073845,0.0,27.0,250.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 5 2018-2019,0.005564509830753724,-0.018719211822660075,0.0,1.0,71.0,0.0,1.0,1.0,0.0
Average Score Reading White Grade 5 2020-2021,0.0026240874104190306,-0.0039408866995073845,-0.0049261083743842304,133.0,119.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 5 2021-2022,0.0014986897869034707,0.0,0.008866995073891614,113.0,169.0,0.0,1.0,1.0,0.0
Average Score Reading White Grade 6 2018-2019,0.003486087860562812,-0.008866995073891614,0.008866995073891614,1.0,21.0,0.21747889190711509,1.0,1.0,0.0
Average Score Reading White Grade 6 2020-2021,0.002935027770144328,-0.007881773399014769,-0.0039408866995073845,1.0,34.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 6 2021-2022,0.002542741379726275,-0.0049261083743842304,0.0049261083743842304,36.0,48.0,0.06705948953463925,1.0,1.0,0.0
Average Score Reading White Grade 7 2018-2019,0.0035868832457936813,-0.010837438423645308,0.0009852216748768461,1.0,264.0,0.0,1.0,1.0,0.0
Average Score Reading White Grade 7 2020-2021,0.0028200396879573546,-0.0039408866995073845,0.005911330049261076,116.0,77.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 7 2021-2022,0.003160182408907471,-0.0049261083743842304,0.0049261083743842304,37.0,157.0,0.0,1.0,1.0,0.0
Average Score Reading White Grade 8 2018-2019,0.004240946196136403,-0.002955665024630538,0.012807881773399022,39.0,70.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 8 2020-2021,0.0038273274302668327,-0.0019704433497536923,-0.0009852216748768461,26.0,139.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 8 2021-2022,0.001723020717230604,-0.0009852216748768461,-0.002955665024630538,40.0,27.0,0.0,1.0,1.0,0.0
Avg Family Size 10,0.004556193526544684,-0.0019704433497536923,0.0009852216748768461,1.0,164.0,0.0,0.0,0.0,0.0
Avg Household Size 10,0.0030661335691603894,-0.010837438423645308,0.0049261083743842304,60.0,233.0,0.0,0.0,0.0,0.0
CARES ESSER I 20 NORM,0.0029117985913315325,-0.002955665024630538,0.009852216748768461,85.0,59.0,0.0,0.0,1.0,1.0
CRRSA ESSER II 21 NORM,0.0030049636541562503,0.0,0.006896551724137922,1.0,60.0,0.0,0.0,1.0,1.0
County Population,0.004984924122292954,-0.006896551724137922,0.0,1.0,319.0,0.0,1.0,1.0,1.0
Median Age 10,0.0017037215918798186,-0.0039408866995073845,-0.0039408866995073845,197.0,195.0,0.0,0.0,0.0,1.0
Median Age Female 10,0.0031053880679660297,-0.005911330049261076,0.011822660098522153,176.0,58.0,0.0,0.0,0.0,1.0
Median Age Male 10,0.0026210824276111143,-0.010837438423645308,-0.0039408866995073845,127.0,85.0,0.0,0.0,0.0,1.0
Median Household Income,0.001690549955483571,-0.0009852216748768461,0.006896551724137922,6.0,84.0,0.0,0.0,0.0,1.0
Per Capita Income,0.0018757357808570844,-0.0039408866995073845,-0.002955665024630538,14.0,69.0,0.13454974119642957,0.0,0.0,1.0
Total Staff 2018-2019,0.0019010803816864963,-0.0049261083743842304,-0.006896551724137922,150.0,64.0,0.0,0.0,0.0,0.0
Total Staff 2020-2021,0.002546887489257194,-0.0049261083743842304,0.0049261083743842304,1.0,192.0,0.0,0.0,1.0,0.0
Total Staff 2021-2022,0.0033613039550142733,0.0009852216748768461,0.0019704433497536923,17.0,65.0,0.0,0.0,1.0,0.0
Total Students 2018-2019,0.0044492893902684065,-0.008866995073891614,-0.0009852216748768461,1.0,115.0,0.0,0.0,1.0,1.0
Total Students 2020-2021,0.0036246675265764468,-0.0039408866995073845,0.0,1.0,278.0,0.0,0.0,1.0,1.0
Total Students 2021-2022,0.004640576839420525,-0.008866995073891614,0.005911330049261076,4.0,116.0,0.0,0.0,1.0,1.0
Total Teachers 2018-2019,0.003071004381557486,-0.0049261083743842304,0.0009852216748768461,21.0,63.0,0.0,0.0,1.0,0.0
Total Teachers 2020-2021,0.0037867332453497436,0.0,0.016748768472906385,108.0,176.0,-0.09249862044695463,0.0,1.0,0.0
Total Teachers 2021-2022,0.0017762875942917951,0.0,0.002955665024630538,1.0,172.0,0.0,0.0,0.0,0.0
