feature,Feature Importance - Random Forest,Permutation Importance - Random Forest,Permutation Importance - Ridge,RFE - Random Forest,RFE - Ridge,Regularization - Lasso,SFS - KNN,SFS - Ridge,Variance Threshold
Average Score Math T1 Grade 6 2018-2019,0.00214487561723587,0.0,0.006896551724138033,180.0,118.0,0.0,0.0,0.0,0.0
Average Score Math T1 Grade 6 2020-2021,0.00564189956689558,-0.0049261083743842304,0.013793103448275956,1.0,149.0,-0.04573110281010106,0.0,0.0,0.0
Average Score Math T1 Grade 6 2021-2022,0.0019144229855704254,0.0039408866995073845,0.010837438423645419,211.0,150.0,0.0,0.0,1.0,0.0
Average Score Math White Grade 3 2018-2019,0.0024761452639675487,0.005911330049261076,-0.0039408866995073845,67.0,326.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 3 2020-2021,0.005270723458628736,0.0,-0.006896551724137922,57.0,93.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 3 2021-2022,0.0014073696700355313,0.0019704433497536923,-0.005911330049261076,153.0,251.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 4 2018-2019,0.00391854608180075,0.002955665024630538,4.4408920985006264e-17,4.0,172.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 4 2020-2021,0.003698260480273838,0.005911330049261076,-0.0009852216748768238,14.0,183.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 4 2021-2022,0.0032959753692840643,0.0009852216748768461,2.2204460492503132e-17,93.0,306.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 5 2018-2019,0.0017746447831002382,0.0009852216748768461,-0.0039408866995073845,44.0,189.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 5 2020-2021,0.0037411331018452005,0.008866995073891614,6.661338147750939e-17,33.0,128.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 5 2021-2022,0.0028041966629380037,0.0009852216748768461,0.0009852216748768682,109.0,285.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 6 2018-2019,0.003302432995213828,0.002955665024630538,0.0009852216748769127,66.0,61.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 6 2020-2021,0.004191510682479319,0.0009852216748768461,-0.0049261083743842304,42.0,142.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 6 2021-2022,0.002100370777006936,0.0,-0.0039408866995073845,98.0,178.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 7 2018-2019,0.002880678843697915,0.0049261083743842304,2.2204460492503132e-17,25.0,204.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 7 2020-2021,0.002575223698117922,0.0,-0.0039408866995073845,151.0,122.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 7 2021-2022,0.004068646842613765,0.002955665024630538,0.0019704433497537586,17.0,131.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 8 2018-2019,0.0017109899579637949,0.0,-0.007881773399014769,45.0,137.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 8 2020-2021,0.0037903615130879214,-0.0019704433497536923,-0.002955665024630516,1.0,62.0,0.0,1.0,0.0,0.0
Average Score Math White Grade 8 2021-2022,0.0019718530405887767,-0.0039408866995073845,-0.00197044334975367,193.0,279.0,0.0,1.0,0.0,0.0
Average Score Reading All Grade 3 2018-2019,0.0023918206708402907,0.0049261083743842304,0.013793103448275956,141.0,86.0,0.0,0.0,0.0,0.0
Average Score Reading All Grade 3 2020-2021,0.0033562201683286093,0.0,0.0009852216748768906,56.0,17.0,0.0,0.0,1.0,0.0
Average Score Reading All Grade 3 2021-2022,0.0016995587422075039,0.0009852216748768461,0.0019704433497537365,147.0,104.0,0.0,0.0,1.0,0.0
Average Score Reading All Grade 4 2018-2019,0.0027249589980288965,0.005911330049261076,0.014778325123152802,1.0,23.0,0.0,1.0,0.0,0.0
Average Score Reading All Grade 4 2020-2021,0.0018475907729646947,0.0009852216748768461,0.002955665024630605,126.0,1.0,0.0,1.0,1.0,0.0
Average Score Reading All Grade 4 2021-2022,0.0021807031235434155,-0.002955665024630538,0.0,84.0,277.0,0.009734928169939058,1.0,1.0,0.0
Average Score Reading All Grade 5 2018-2019,0.0038974157774752886,0.006896551724137922,0.010837438423645374,61.0,15.0,0.0,0.0,0.0,0.0
Average Score Reading All Grade 5 2020-2021,0.0018608022670468637,0.0039408866995073845,0.002955665024630605,194.0,54.0,0.0,0.0,1.0,0.0
Average Score Reading All Grade 5 2021-2022,0.003105026919486104,-0.002955665024630538,-0.0039408866995073845,43.0,31.0,0.0,0.0,1.0,0.0
Average Score Reading All Grade 6 2018-2019,0.002026060274358756,0.0009852216748768461,0.0009852216748768682,127.0,34.0,0.0,0.0,1.0,0.0
Average Score Reading All Grade 6 2020-2021,0.0018635698418521716,0.0,4.4408920985006264e-17,260.0,181.0,0.0,1.0,1.0,0.0
Average Score Reading All Grade 6 2021-2022,0.0022740576998217426,0.0,0.00788177339901488,154.0,258.0,0.0,0.0,1.0,0.0
Average Score Reading All Grade 7 2018-2019,0.001682994323212751,0.0,0.007881773399014858,205.0,6.0,0.0,1.0,1.0,0.0
Average Score Reading All Grade 7 2020-2021,0.0025601194238017494,0.0049261083743842304,2.2204460492503132e-17,220.0,14.0,0.0,1.0,1.0,0.0
Average Score Reading All Grade 7 2021-2022,0.0015291071627919841,-0.0019704433497536923,0.01576354679802965,134.0,28.0,0.0,1.0,1.0,0.0
Average Score Reading All Grade 8 2018-2019,0.0022442286324305355,0.0039408866995073845,0.01674876847290647,51.0,3.0,0.0,1.0,1.0,0.0
Average Score Reading All Grade 8 2020-2021,0.002014331537398026,-0.0049261083743842304,2.2204460492503132e-17,146.0,5.0,0.0,1.0,1.0,0.0
Average Score Reading All Grade 8 2021-2022,0.0018891133862790033,0.005911330049261076,0.0009852216748768682,234.0,76.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 3 2018-2019,0.0016886945777787154,0.010837438423645308,-0.002955665024630538,150.0,41.0,0.0,1.0,0.0,0.0
Average Score Reading Free Lunch Grade 3 2020-2021,0.001676431406466884,0.0009852216748768461,0.0,100.0,283.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 3 2021-2022,0.0018432286796102044,0.0,0.007881773399014858,113.0,55.0,0.1130402382749017,1.0,0.0,0.0
Average Score Reading Free Lunch Grade 4 2018-2019,0.0018990821326780893,0.0,0.003940886699507473,108.0,301.0,0.0,1.0,0.0,0.0
Average Score Reading Free Lunch Grade 4 2020-2021,0.002266323934620954,0.0,0.006896551724138033,217.0,199.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 4 2021-2022,0.0022504161645918964,-0.0049261083743842304,0.0019704433497537586,121.0,111.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 5 2018-2019,0.0031821887697309663,-0.0019704433497536923,0.004926108374384297,13.0,132.0,0.20677255931805702,1.0,0.0,0.0
Average Score Reading Free Lunch Grade 5 2020-2021,0.001643406876427072,-0.0009852216748768461,0.003940886699507451,162.0,71.0,0.0,1.0,0.0,0.0
Average Score Reading Free Lunch Grade 5 2021-2022,0.002247980423249989,-0.0049261083743842304,2.2204460492503132e-17,112.0,185.0,0.0,0.0,1.0,0.0
Average Score Reading Free Lunch Grade 6 2018-2019,0.002186650042188476,0.0039408866995073845,0.004926108374384297,110.0,107.0,0.05199273028998675,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 6 2020-2021,0.0020092538608629754,0.0,0.0019704433497537365,266.0,110.0,0.0,1.0,0.0,0.0
Average Score Reading Free Lunch Grade 6 2021-2022,0.0015909538161318747,0.002955665024630538,0.0019704433497537365,271.0,246.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 7 2018-2019,0.0022311269912666616,0.0,0.004926108374384319,177.0,84.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 7 2020-2021,0.0008841232754209149,0.0,0.004926108374384297,228.0,20.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 7 2021-2022,0.0026682565797940157,0.0049261083743842304,0.003940886699507429,235.0,171.0,0.0,1.0,0.0,0.0
Average Score Reading Free Lunch Grade 8 2018-2019,0.0015265014859810982,-0.0049261083743842304,0.0,169.0,249.0,0.0,1.0,1.0,0.0
Average Score Reading Free Lunch Grade 8 2020-2021,0.001849297346652881,-0.0009852216748768461,2.2204460492503132e-17,152.0,253.0,0.0,1.0,0.0,0.0
Average Score Reading Free Lunch Grade 8 2021-2022,0.0027413489990184294,0.0,2.2204460492503132e-17,198.0,281.0,0.0,1.0,0.0,0.0
Average Score Reading Hispanic Grade 3 2018-2019,0.0014055129694894991,0.002955665024630538,2.2204460492503132e-17,277.0,276.0,0.0,1.0,1.0,0.0
Average Score Reading Hispanic Grade 3 2020-2021,0.0011399640080992182,0.0,0.0,262.0,284.0,0.0,1.0,1.0,0.0
Average Score Reading Hispanic Grade 3 2021-2022,0.0022998022621712163,0.007881773399014769,0.002955665024630627,248.0,266.0,0.0,1.0,1.0,0.0
Average Score Reading Hispanic Grade 4 2018-2019,0.0015335832531708723,0.0009852216748768461,0.0,85.0,275.0,0.0,1.0,1.0,0.0
Average Score Reading Hispanic Grade 4 2020-2021,0.0014264633868315,0.0,0.011822660098522241,275.0,96.0,0.0,1.0,1.0,0.0
Average Score Reading Hispanic Grade 4 2021-2022,0.0017390713781344311,0.0009852216748768461,0.00985221674876855,251.0,260.0,0.0,1.0,1.0,0.0
Average Score Reading Hispanic Grade 5 2018-2019,0.001476970489190419,0.0,2.2204460492503132e-17,158.0,173.0,0.0,0.0,1.0,0.0
Average Score Reading Hispanic Grade 5 2020-2021,0.0017918771334350769,0.006896551724137922,0.009852216748768527,243.0,217.0,0.0,1.0,1.0,0.0
Average Score Reading Hispanic Grade 5 2021-2022,0.0014881436269091428,0.0009852216748768461,0.0,276.0,265.0,0.0,1.0,1.0,0.0
Average Score Reading Hispanic Grade 6 2018-2019,0.001969343588020955,0.0,0.0009852216748768906,208.0,187.0,0.0,1.0,1.0,0.0
Average Score Reading Hispanic Grade 6 2020-2021,0.0013855387751387752,-0.0009852216748768461,0.010837438423645396,274.0,161.0,0.0,1.0,0.0,0.0
Average Score Reading Hispanic Grade 6 2021-2022,0.0016600738452357763,0.0,-0.0009852216748768461,259.0,133.0,0.0,1.0,1.0,0.0
Average Score Reading Hispanic Grade 7 2018-2019,0.0020653341719991444,0.0049261083743842304,0.0,88.0,302.0,0.0,0.0,0.0,0.0
Average Score Reading Hispanic Grade 7 2020-2021,0.001766835457618402,0.0,0.003940886699507429,268.0,216.0,0.0,0.0,1.0,0.0
Average Score Reading Hispanic Grade 7 2021-2022,0.000634581509188274,0.0009852216748768461,0.005911330049261143,258.0,162.0,0.0,1.0,1.0,0.0
Average Score Reading Hispanic Grade 8 2018-2019,0.0020313084216127594,0.0009852216748768461,0.013793103448275935,207.0,164.0,0.0,1.0,1.0,0.0
Average Score Reading Hispanic Grade 8 2020-2021,0.0015132040238152841,0.0019704433497536923,0.018719211822660165,241.0,186.0,0.0,1.0,1.0,0.0
Average Score Reading Hispanic Grade 8 2021-2022,0.0012492187354948075,0.002955665024630538,0.006896551724138012,270.0,51.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 3 2018-2019,0.002197319333549227,0.0049261083743842304,-0.0019704433497536923,105.0,174.0,0.0,0.0,0.0,0.0
Average Score Reading Poverty Grade 3 2020-2021,0.001545704563074316,0.005911330049261076,-0.0009852216748768017,215.0,33.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 3 2021-2022,0.0015536580488953583,0.0,0.00788177339901488,181.0,314.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 4 2018-2019,0.003634731165120634,0.009852216748768461,4.4408920985006264e-17,189.0,136.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 4 2020-2021,0.002252330289439351,0.0,0.0275862068965518,192.0,26.0,0.16929089590979757,1.0,1.0,0.0
Average Score Reading Poverty Grade 4 2021-2022,0.0016646339814478733,0.0,0.008866995073891704,125.0,256.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 5 2018-2019,0.003857775839822596,0.0,0.0019704433497537586,1.0,47.0,0.0,1.0,0.0,0.0
Average Score Reading Poverty Grade 5 2020-2021,0.0021437424402791444,0.0,0.0019704433497537365,95.0,69.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 5 2021-2022,0.0026224396534088187,0.011822660098522153,4.4408920985006264e-17,120.0,197.0,0.032037180643134114,1.0,1.0,0.0
Average Score Reading Poverty Grade 6 2018-2019,0.0022969752411290617,0.002955665024630538,0.004926108374384319,138.0,165.0,0.0,1.0,0.0,0.0
Average Score Reading Poverty Grade 6 2020-2021,0.001230779793411254,0.0,-0.0009852216748768461,247.0,300.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 6 2021-2022,0.0017323843103637477,0.0009852216748768461,-0.0009852216748768017,231.0,115.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 7 2018-2019,0.0017564549300220342,0.0,0.007881773399014858,81.0,43.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 7 2020-2021,0.0023766728023720774,-0.0009852216748768461,2.2204460492503132e-17,187.0,46.0,-0.009746333672260118,1.0,1.0,0.0
Average Score Reading Poverty Grade 7 2021-2022,0.0019047622173769226,-0.0009852216748768461,0.005911330049261187,178.0,13.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 8 2018-2019,0.0025074146520830324,0.0009852216748768461,0.0009852216748768906,171.0,105.0,0.0,1.0,1.0,0.0
Average Score Reading Poverty Grade 8 2020-2021,0.0018993251881979686,0.0019704433497536923,0.006896551724137967,246.0,30.0,0.034045162157363924,1.0,1.0,0.0
Average Score Reading Poverty Grade 8 2021-2022,0.0015684399059494104,-0.0009852216748768461,0.004926108374384319,272.0,220.0,0.0,1.0,1.0,0.0
Average Score Reading T1 Grade 3 2018-2019,0.0024464410863364442,0.0019704433497536923,2.2204460492503132e-17,210.0,81.0,0.0,0.0,1.0,0.0
Average Score Reading T1 Grade 3 2020-2021,0.004671635911932757,-0.002955665024630538,0.0009852216748768906,10.0,101.0,0.0,0.0,1.0,0.0
Average Score Reading T1 Grade 3 2021-2022,0.0028278900946476205,0.0009852216748768461,-0.0009852216748768461,195.0,219.0,0.0,0.0,1.0,0.0
Average Score Reading T1 Grade 4 2018-2019,0.0027459559361743924,0.002955665024630538,-0.004926108374384208,15.0,203.0,0.040981469097920484,0.0,1.0,0.0
Average Score Reading T1 Grade 4 2020-2021,0.0021263900670015234,-0.0009852216748768461,0.002955665024630605,129.0,182.0,0.0,0.0,1.0,0.0
Average Score Reading T1 Grade 4 2021-2022,0.0012412518381608294,0.002955665024630538,-0.005911330049261076,236.0,102.0,0.0,0.0,1.0,0.0
Average Score Reading T1 Grade 5 2018-2019,0.0024103807968898997,0.002955665024630538,0.0009852216748768682,168.0,169.0,0.0,0.0,0.0,0.0
Average Score Reading T1 Grade 5 2020-2021,0.001875047940493256,0.0,0.00985221674876855,232.0,63.0,0.0,0.0,1.0,0.0
Average Score Reading T1 Grade 5 2021-2022,0.0016414369012030094,0.0049261083743842304,0.002955665024630605,133.0,78.0,0.0,0.0,0.0,0.0
Average Score Reading T1 Grade 6 2018-2019,0.0013604208732432308,0.0,0.004926108374384319,261.0,117.0,0.0,0.0,0.0,0.0
Average Score Reading T1 Grade 6 2020-2021,0.0011203103219892716,0.0019704433497536923,0.008866995073891725,122.0,305.0,0.0,0.0,0.0,0.0
Average Score Reading T1 Grade 6 2021-2022,0.0018822182486591217,0.0,0.008866995073891725,244.0,247.0,0.0,0.0,1.0,0.0
Average Score Reading White Grade 3 2018-2019,0.002357956184190874,0.0049261083743842304,-0.006896551724137922,216.0,141.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 3 2020-2021,0.00251443487236043,-0.0009852216748768461,0.0009852216748768682,219.0,124.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 3 2021-2022,0.0013705688022936687,0.0,-0.007881773399014769,225.0,108.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 4 2018-2019,0.002090759571474042,-0.002955665024630538,0.0,136.0,328.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 4 2020-2021,0.0018435559644483048,-0.0039408866995073845,0.003940886699507451,145.0,143.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 4 2021-2022,0.0019973434456215054,0.0,-0.002955665024630538,144.0,224.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 5 2018-2019,0.003213459814021342,0.0009852216748768461,0.0009852216748768682,160.0,240.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 5 2020-2021,0.004543717621832551,0.007881773399014769,0.004926108374384297,253.0,35.0,0.16078478417824876,1.0,0.0,0.0
Average Score Reading White Grade 5 2021-2022,0.0022960188773704167,0.0019704433497536923,0.0,201.0,268.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 6 2018-2019,0.0013179950876905369,-0.0039408866995073845,-0.0009852216748768238,96.0,287.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 6 2020-2021,0.0012578758220509014,0.0,0.0009852216748768682,252.0,299.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 6 2021-2022,0.001280927457477768,0.0,-0.002955665024630516,263.0,286.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 7 2018-2019,0.001231085521886149,0.0039408866995073845,0.0009852216748768682,237.0,298.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 7 2020-2021,0.0018420547358160627,0.0,0.009852216748768572,250.0,121.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 7 2021-2022,0.000852585226561091,0.0,-0.0009852216748768461,221.0,175.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 8 2018-2019,0.002714708710056517,0.0009852216748768461,0.002955665024630605,124.0,72.0,0.08791614441532211,1.0,0.0,0.0
Average Score Reading White Grade 8 2020-2021,0.003311146276378746,0.0,-0.0019704433497536923,164.0,242.0,0.0,1.0,0.0,0.0
Average Score Reading White Grade 8 2021-2022,0.002288765905327258,-0.0019704433497536923,-0.0039408866995073845,197.0,190.0,0.0,1.0,0.0,0.0
Avg Family Size 10,0.003352730696978021,0.0049261083743842304,0.0,214.0,151.0,0.0,0.0,0.0,0.0
Avg Household Size 10,0.0023482643874234866,0.0039408866995073845,0.0019704433497537365,131.0,153.0,0.0,0.0,0.0,0.0
CARES ESSER I 20 NORM,0.0029509956795681063,-0.0019704433497536923,0.010837438423645419,106.0,75.0,0.0,0.0,0.0,1.0
CRRSA ESSER II 21 NORM,0.0021886315102580696,0.0,0.004926108374384297,238.0,85.0,0.0,0.0,1.0,1.0
County Population,0.004310076096220942,-0.0009852216748768461,0.0,59.0,313.0,0.0,0.0,1.0,1.0
Median Age 10,0.001903649291366559,0.002955665024630538,0.0,119.0,288.0,0.0,0.0,1.0,1.0
Median Age Female 10,0.0018512918111816775,-0.0009852216748768461,0.0,233.0,180.0,0.0,0.0,1.0,1.0
Median Age Male 10,0.0012629839731055125,0.0039408866995073845,0.002955665024630605,118.0,155.0,0.0,0.0,1.0,1.0
Median Household Income,0.0025263324516236817,0.0039408866995073845,0.02561576354679811,20.0,87.0,-0.11761418207911163,0.0,0.0,1.0
Per Capita Income,0.0016796296674158793,0.0049261083743842304,-0.0009852216748768238,157.0,158.0,0.0,0.0,0.0,1.0
Total Staff 2018-2019,0.001968208591731043,-0.0039408866995073845,0.002955665024630583,69.0,22.0,0.0,0.0,0.0,0.0
Total Staff 2020-2021,0.003393336493179677,0.0019704433497536923,0.006896551724138012,3.0,8.0,0.0,0.0,0.0,0.0
Total Staff 2021-2022,0.00347526969735678,0.0,0.003940886699507451,149.0,9.0,0.0,0.0,0.0,0.0
Total Students 2018-2019,0.006568594625096946,0.006896551724137922,0.002955665024630605,1.0,10.0,0.0,1.0,1.0,1.0
Total Students 2020-2021,0.0039367770204720084,0.0009852216748768461,0.0,1.0,312.0,0.0,0.0,1.0,1.0
Total Students 2021-2022,0.004193500454711974,-0.0019704433497536923,0.0049261083743843415,1.0,11.0,0.0,1.0,1.0,1.0
Total Teachers 2018-2019,0.003270392059172418,0.0,0.01576354679802965,52.0,135.0,0.0,0.0,0.0,0.0
Total Teachers 2020-2021,0.005638172815888561,0.0009852216748768461,0.025615763546798086,1.0,36.0,-0.187096374975314,0.0,0.0,0.0
Total Teachers 2021-2022,0.0037850746816944685,0.006896551724137922,-0.0009852216748768461,7.0,195.0,0.0,0.0,1.0,0.0
