feature,Lasso,Lasso,Lasso,Ridge,Ridge,Ridge,ElasticNet,ElasticNet,ElasticNet
Average Score Math Poverty Grade 5 2018-2019,0.0,0.0,0.0,0.11073040470298603,0.09652554048671638,-0.2108523331527981,0.0,0.0,-0.04529139713186885
Average Score Math Poverty Grade 5 2020-2021,0.0,0.0,0.0,0.052192204372220864,-0.22997634375208517,0.20217307067761622,0.0,-0.08721898919629632,0.0
Average Score Math Poverty Grade 5 2021-2022,0.0,0.0,0.0,-0.10226374260629557,0.06736977320625503,0.043861690752049876,0.0,0.0,0.0
Average Score Math Poverty Grade 6 2018-2019,0.0,0.0,0.0,0.027939510878602507,-0.02682974138829461,0.00572934104529657,0.0,0.0,0.0
Average Score Math Poverty Grade 6 2020-2021,0.0,0.0,0.0,-0.06303679470933853,-0.1671980270693525,0.16297680860302166,0.0,0.0,0.0
Average Score Math Poverty Grade 6 2021-2022,0.0,0.0,0.0,0.0615110869937364,0.047552369702970505,-0.05173783852101158,0.0,0.0,0.0
Average Score Math Poverty Grade 7 2018-2019,0.0,0.0,0.0,0.10578474716852343,0.019969327550676493,-0.05328996174559772,0.0164564352741887,0.0,0.0
Average Score Math Poverty Grade 7 2020-2021,0.0,0.0,0.0,-0.05271015596662432,-0.03380144057966209,0.1185927218284564,0.0,0.0,0.0
Average Score Math Poverty Grade 7 2021-2022,0.0,-0.027392414428262724,0.0,0.09702695695610944,-0.2312713619591558,0.13341591787364476,0.0,-0.05102783452028718,0.0
Average Score Math Poverty Grade 8 2018-2019,0.0,0.0,0.0,0.015488490823895681,-0.09172190814938785,-0.003331119066237386,0.0,-0.008119111269963716,0.0
Average Score Math Poverty Grade 8 2020-2021,0.0,0.0,0.0,-0.12936804520206988,0.1219103149634234,-0.053326753661135685,0.0,0.0,0.0
Average Score Math Poverty Grade 8 2021-2022,0.0,0.0,0.0,-0.008396421652659098,0.13023584444876599,0.04795803934876412,0.0,0.0,0.0
Average Score Math T1 Grade 3 2018-2019,0.0,0.0,0.0,-0.01907512163825714,-0.03087119905161076,0.01718070275820756,0.0,0.0,0.0
Average Score Math T1 Grade 3 2020-2021,0.0,0.0,0.0,-0.14703194090840108,-0.027355562661790372,0.16107132528485937,-0.026863241073530733,0.0,0.0
Average Score Math T1 Grade 3 2021-2022,0.0,0.0,0.0,0.059491196066299865,-0.11359963709073241,-0.005072749544961359,0.0,0.0,0.0
Average Score Math T1 Grade 4 2018-2019,0.0,0.0337228892097208,0.0,0.0510925336786158,0.12805504915341512,-0.19241804370005855,0.0,0.07867779709923643,-0.052657259857655944
Average Score Math T1 Grade 4 2020-2021,0.0,-0.012154020705630129,0.029452214857248922,-0.10420060982481781,-0.24188542654768738,0.26475222082928984,0.0,-0.11695473934872752,0.09366883015401765
Average Score Math T1 Grade 4 2021-2022,0.0,0.0,0.0,-0.08413178649799465,0.19084017967566444,-0.1184583088693233,0.0,0.0,0.0
Average Score Math T1 Grade 5 2018-2019,0.0,0.0,0.0,0.020125282800911193,0.0043408905608018486,-0.04401653885795259,0.0,0.0,0.0
Average Score Math T1 Grade 5 2020-2021,0.0,-0.01200807207207954,0.0,0.07456681194767377,-0.07195702666213372,-0.012628436311312873,0.0,0.0,0.0
Average Score Math T1 Grade 5 2021-2022,0.0,0.0,0.0,0.017715036183458967,-0.1276504883984546,0.1954940246923726,0.0,-0.06615935460550959,0.012003354836306997
Average Score Math T1 Grade 6 2018-2019,0.0,0.0,0.0,-0.00898752465818722,0.06431203135685408,-0.02995164987339084,0.0,0.0,0.0
Average Score Math T1 Grade 6 2020-2021,0.0,-0.04573110281010106,0.0,-0.023551711875711423,-0.11496489870762129,0.12588583989276483,0.0,-0.06643711469197612,0.01048676979050012
Average Score Math T1 Grade 6 2021-2022,0.0,0.0,0.0,0.004692797260305493,0.15483722928504234,-0.12899717569501876,0.0,0.014630059003702922,-0.021471704901422965
Average Score Math White Grade 3 2018-2019,0.0,0.0,0.0,-0.04908035021221355,0.035704434683546366,0.01951427851931478,0.0,0.0,0.0
Average Score Math White Grade 3 2020-2021,0.0,0.0,0.0,-0.03816913674382456,-0.18133145546913737,0.20703308475371382,0.0,-0.10740453948552335,0.0
Average Score Math White Grade 3 2021-2022,0.0,0.0,0.0,0.10317037679337342,-0.1101294133946605,-0.06068251165529203,0.0,0.0,0.0
Average Score Math White Grade 4 2018-2019,0.0,0.0,0.0,0.08274890715557545,0.026046930101044613,-0.09828703168730447,0.0,0.0,0.0
Average Score Math White Grade 4 2020-2021,0.0,0.0,0.0,-0.003016580476929123,-0.09072951043883282,0.07591063515418146,0.0,0.0,0.0
Average Score Math White Grade 4 2021-2022,0.0,0.0,0.0,-0.0077052531689023865,-0.04654594631206255,0.0346423865452398,0.0,0.0,0.0
Average Score Math White Grade 5 2018-2019,0.0,0.0,0.0,0.0990423184226334,-0.035655162044547266,-0.06323299497823737,0.0,0.0,0.0
Average Score Math White Grade 5 2020-2021,-0.10607224466053522,0.0,0.0,-0.13954549352754597,0.15824239988606464,-0.08135536214908826,-0.09505864238680384,0.0,0.0
Average Score Math White Grade 5 2021-2022,0.0,0.0,0.0,-0.024375966161054946,-0.029956925668390248,0.02880012495876604,0.0,0.0,0.0
Average Score Math White Grade 6 2018-2019,0.0,0.0,0.0,0.10552984384857225,0.04284732212703166,-0.12146172872502653,0.008785168595198416,0.0,0.0
Average Score Math White Grade 6 2020-2021,0.0,0.0,0.0,-0.044981879208541437,-0.06048910250876399,0.14750372671747955,0.0,-0.005813568445564981,0.008548282238602399
Average Score Math White Grade 6 2021-2022,0.0,0.0,0.0,-0.10324961017601957,-0.026056044540874436,0.09643970388329505,0.0,0.0,0.0
Average Score Math White Grade 7 2018-2019,0.0,0.0,0.0,0.09604904122999251,-0.052557373436341294,-0.05208031960011959,0.0,0.0,0.0
Average Score Math White Grade 7 2020-2021,0.0,0.0,0.0,-0.0963619942058915,-0.06370455238337588,0.13902960157653874,0.0,0.0,0.0
Average Score Math White Grade 7 2021-2022,0.0,0.0,0.0,0.11634153219450756,0.12389328965725667,-0.1376718267872291,0.0,0.0,0.0
Average Score Math White Grade 8 2018-2019,0.0,0.0,0.0,0.19512162150023146,-0.07145894170016076,-0.16933605757058795,0.0,0.0,-0.055399998673408835
Average Score Math White Grade 8 2020-2021,0.0,0.0,0.0,-0.17768725966809495,-0.005770825406328903,0.20860695357101272,0.0,0.0,0.0
Average Score Math White Grade 8 2021-2022,0.0,0.0,0.0,-0.029678641544796915,0.040463395146951846,0.004420678371072484,0.0,0.0,0.0
Average Score Reading All Grade 3 2018-2019,0.0,0.0,0.0,0.1478720600781903,0.1295591956031943,-0.28194387383875424,0.0,0.06841294832457327,-0.1264195374959674
Average Score Reading All Grade 3 2020-2021,0.0,0.0,0.0,-0.26148279000854435,0.0720943005420968,0.3728505634881229,0.0,0.0,0.15289627022484562
Average Score Reading All Grade 3 2021-2022,0.0,0.0,0.0,-0.09615877126824711,0.15629912656678258,-0.03282479887537548,0.0,0.024803613395359875,0.0
Average Score Reading All Grade 4 2018-2019,0.0,0.0,0.0,0.3479679485880731,0.011092370722440448,-0.38624492673105976,0.0,0.0,-0.18826712796993192
Average Score Reading All Grade 4 2020-2021,0.0,0.0,0.0,-0.35704973526621026,0.25957105899348293,0.14729460792651264,-0.09291199178707026,0.030051724026663913,0.0
Average Score Reading All Grade 4 2021-2022,0.0,0.009734928169939058,0.0,-0.05484961250995655,0.07984226452454826,-0.04868227200109189,0.0,0.0623220037171853,0.0
Average Score Reading All Grade 5 2018-2019,0.0,0.0,0.0,0.2098684824782487,0.17965532556112904,-0.4141631317580484,0.0,0.06223438427223001,-0.11523398181867704
Average Score Reading All Grade 5 2020-2021,0.0,0.0,0.0,-0.18759724420493315,0.17862496548864457,0.06920525926178928,0.0,0.0,0.0
Average Score Reading All Grade 5 2021-2022,0.0,0.0,0.0,-0.1241981877420253,-0.0969739919500442,0.25593999966342773,0.0,0.0,0.04740551367330675
Average Score Reading All Grade 6 2018-2019,0.0,0.0,0.0,0.1419756316492193,-0.10990046769211825,-0.11166074703165178,0.0,0.0,0.0
Average Score Reading All Grade 6 2020-2021,0.0,0.0,0.0,-0.04798328237196402,-0.024038122602800673,0.15202577614825225,0.0,0.0,0.0
Average Score Reading All Grade 6 2021-2022,0.0,0.0,0.0,0.078331257618024,-0.1393495794270417,0.05390349045470378,0.0,0.0,0.0
Average Score Reading All Grade 7 2018-2019,0.0,0.0,0.0,0.18220450044566483,-0.008632139249634706,-0.20886513201566406,0.0,0.0,0.0
Average Score Reading All Grade 7 2020-2021,0.0,0.0,0.0,-0.12931306777029916,-0.028630995265376834,0.15019799299678604,0.0,0.0,0.0
Average Score Reading All Grade 7 2021-2022,0.0,0.0,0.0,-0.08169833636771766,-0.2990731296639783,0.24587866091233013,0.0,-0.10947323105095617,0.0
Average Score Reading All Grade 8 2018-2019,0.0,0.0,0.0,0.16145085685655786,0.3153326039452151,-0.47907817787858,0.0,0.0973314777889113,-0.26259401346495703
Average Score Reading All Grade 8 2020-2021,0.0,0.0,0.0,-0.15469099232963596,-0.020159858867507575,0.173819734816813,0.0,0.0,0.0
Average Score Reading All Grade 8 2021-2022,0.0,0.0,0.0,-0.11094559735671183,-0.09726585539509877,0.08436768375037829,0.0,0.0,0.0
Average Score Reading Free Lunch Grade 3 2018-2019,-0.10826635240061215,0.0,0.0,-0.21185301919833333,0.11392905647680149,0.05421601197916673,-0.22553183948506444,0.04201316592643539,0.0
Average Score Reading Free Lunch Grade 3 2020-2021,0.0,0.0,0.0,-0.01626414199031013,0.010097498697242151,0.011546062116300753,0.0,0.0,0.0
Average Score Reading Free Lunch Grade 3 2021-2022,0.0,0.1130402382749017,0.0,-0.13674027952426202,0.23704238658551985,-0.10288634207368731,-0.07899132810664154,0.1771902573741474,0.0
Average Score Reading Free Lunch Grade 4 2018-2019,0.0,0.0,0.0,0.005394527317650094,0.06859083914326133,-0.04641035641873556,0.0,0.0,0.0
Average Score Reading Free Lunch Grade 4 2020-2021,0.0,0.0,0.0,0.0816291499605352,-0.21267281288790651,0.15602989817172283,0.0,0.0,0.0
Average Score Reading Free Lunch Grade 4 2021-2022,0.0,0.0,0.0,0.13474888863844806,-0.018235537635686274,-0.011526133221616124,0.0,0.0,0.0
Average Score Reading Free Lunch Grade 5 2018-2019,0.0,0.20677255931805702,0.0,-0.13061842120178235,0.17642537081536322,-0.0752976232049439,0.0,0.1569599724274383,0.0
Average Score Reading Free Lunch Grade 5 2020-2021,0.0,0.0,0.0,-0.015326471751671336,0.19442010358966672,-0.1211070589789864,0.0,0.08484911684124868,0.0
Average Score Reading Free Lunch Grade 5 2021-2022,0.0,0.0,0.0,0.03981003585149134,0.03204232497415048,-0.07478234207660536,0.0,0.0,0.0
Average Score Reading Free Lunch Grade 6 2018-2019,0.0,0.05199273028998675,0.0,-0.10381056403844635,0.1359565565708342,-0.00042854369290969065,0.0,0.1169500021880061,0.0
Average Score Reading Free Lunch Grade 6 2020-2021,0.0,0.0,0.0,0.030920503616611503,0.14354129188484094,-0.1587809793131419,0.0,0.0,0.0
Average Score Reading Free Lunch Grade 6 2021-2022,0.0,0.0,0.0,-0.10007668084268811,0.003106484248279798,-0.008283879023992174,0.0,0.0,0.0
Average Score Reading Free Lunch Grade 7 2018-2019,0.0,0.0,0.0,0.027506210507388565,-0.14566808149360944,0.11197179634712352,0.0,-0.03704697836524933,0.0
Average Score Reading Free Lunch Grade 7 2020-2021,0.0,0.0,0.0,0.18907041563524424,-0.14606468298327435,-0.038205521741802466,0.0080739368090934,0.0,0.0
Average Score Reading Free Lunch Grade 7 2021-2022,0.0,0.0,0.0,-0.08808840882110429,0.09303209698692352,-0.043460902944271816,0.0,0.0,0.0
Average Score Reading Free Lunch Grade 8 2018-2019,0.0,0.0,0.0,-0.023576696447915,0.03477731557182582,0.049789132999458696,0.0,0.0,0.0
Average Score Reading Free Lunch Grade 8 2020-2021,0.0,0.0,0.0,0.011747569369567428,-0.04460805010593259,-0.020754139860743277,0.0,0.0,0.0
Average Score Reading Free Lunch Grade 8 2021-2022,0.0,0.0,0.0,0.049092497581279364,0.025050008873523974,-0.07632549636365815,0.0,0.0,-0.017044012784162725
Average Score Reading Hispanic Grade 3 2018-2019,0.0,0.0,0.0,-0.041753116600579766,-0.037966081436579764,0.07512684270483211,0.0,0.0,0.03209556344600342
Average Score Reading Hispanic Grade 3 2020-2021,0.0,0.0,0.0,0.03907529706971529,-0.03176810468189206,0.019619526912621678,0.0,0.0,0.0
Average Score Reading Hispanic Grade 3 2021-2022,0.0,0.0,0.0,-0.005221077567499733,0.036435762564596866,-0.015874409710955165,0.0,0.0,0.0
Average Score Reading Hispanic Grade 4 2018-2019,0.0,0.0,0.0,0.058268507991036236,0.0023819309144022132,-0.0005029975421688401,0.0,0.0,0.0
Average Score Reading Hispanic Grade 4 2020-2021,0.0,0.0,0.0,0.023134543186029515,0.0870586683385288,-0.15273221161851108,0.0,0.0,-0.03947815206255662
Average Score Reading Hispanic Grade 4 2021-2022,0.0,0.0,0.0,0.0035915631128620043,0.08075468899851669,-0.06248663012738736,0.0,0.0,0.0
Average Score Reading Hispanic Grade 5 2018-2019,0.0,0.0,0.0,-0.06903095954565193,-0.08322153911187305,0.1264216750540614,0.0,0.0,0.010815750230326085
Average Score Reading Hispanic Grade 5 2020-2021,0.0,0.0,0.0,0.03327839993935999,0.0681492342050288,-0.12043274728554579,0.0,0.0,0.0
Average Score Reading Hispanic Grade 5 2021-2022,0.0,0.0,0.0,0.050626191867123985,-0.02336584398879361,-0.004343534955287354,0.0,0.0,0.0
Average Score Reading Hispanic Grade 6 2018-2019,0.0,0.0,0.0,-0.010852948298470146,-0.101262371387301,0.08147148405760872,0.0,0.0,0.0
Average Score Reading Hispanic Grade 6 2020-2021,0.0,0.0,0.0,-0.08792699537717258,0.1522593713071082,-0.11186816395925225,0.0,0.03154284536365823,0.0
Average Score Reading Hispanic Grade 6 2021-2022,0.0,0.0,0.0,0.05339533428592005,-0.09132994855467134,0.029910811817063662,0.0,-0.0009325110493967166,0.0
Average Score Reading Hispanic Grade 7 2018-2019,0.0,0.0,0.0,-0.03425780842201855,0.01615939560973529,-0.0038963110816729097,0.0,0.0,0.0
Average Score Reading Hispanic Grade 7 2020-2021,0.0,0.0,0.0,0.08640163341795402,-0.09902165796265792,0.04878065800997964,0.0,0.0,0.0
Average Score Reading Hispanic Grade 7 2021-2022,0.0,0.0,0.0,0.08448992106481029,-0.14061529327439895,0.02672314157138359,0.0,0.0,0.0
Average Score Reading Hispanic Grade 8 2018-2019,0.0,0.0,0.0,-0.05701541803066447,0.12481301375776692,-0.06608322498638103,0.0,0.0,0.0
Average Score Reading Hispanic Grade 8 2020-2021,0.0,0.0,0.0,-0.0559651233708344,0.19894345856786189,-0.11016659709989725,0.0,0.008235753786716093,0.0
Average Score Reading Hispanic Grade 8 2021-2022,0.0,0.0,0.0,-0.08817720273044076,0.24749017392287087,-0.1755002609578587,0.0,0.022736429386443196,0.0
Average Score Reading Poverty Grade 3 2018-2019,0.0,0.0,0.0,-0.048594161355384455,0.0838067470494776,-0.08765846603101951,0.0,0.0,0.0
Average Score Reading Poverty Grade 3 2020-2021,0.0,0.0,0.0,0.008808455590823484,0.17621652650798203,-0.13358361158508736,0.0,0.0,0.0
Average Score Reading Poverty Grade 3 2021-2022,0.0,0.0,0.0,0.04266908199817011,-0.1140810669719443,0.018746007890217582,0.0,0.0,0.0
Average Score Reading Poverty Grade 4 2018-2019,0.0,0.0,0.0,0.13190364813511357,-0.0667574260559801,-0.001525876096164629,0.04177194753313698,0.0,0.0
Average Score Reading Poverty Grade 4 2020-2021,0.0,0.16929089590979757,-0.10195811111857468,0.06961679545151925,0.3583283581046665,-0.3801670746919867,0.0,0.3036463786952091,-0.24469422978813443
Average Score Reading Poverty Grade 4 2021-2022,0.0,0.0,0.0,0.05209181640447358,-0.17167665826536146,0.08185295987882665,0.0,-0.02316607599056286,0.0
Average Score Reading Poverty Grade 5 2018-2019,0.0,0.0,0.0,-0.088835342396904,0.16919821097569965,-0.08993762388389098,0.0,0.05701932462275523,0.0
Average Score Reading Poverty Grade 5 2020-2021,0.0,0.0,0.0,0.1595840278625825,-0.062468863917319505,-0.02081144948564365,0.0005470455794471052,0.0,0.0
Average Score Reading Poverty Grade 5 2021-2022,0.0,0.032037180643134114,0.0,-0.08667921548596558,0.12972675218683213,-0.03434553396622038,0.0,0.06900432356615488,0.0
Average Score Reading Poverty Grade 6 2018-2019,0.0,0.0,0.0,-0.02332987281163712,-0.10132938785734236,0.13506842797811447,0.0,0.0,0.0
Average Score Reading Poverty Grade 6 2020-2021,0.0,0.0,0.0,0.024927718244051197,-0.020248872068411087,-0.02603567298031971,0.0,0.0,0.0
Average Score Reading Poverty Grade 6 2021-2022,0.0,0.0,0.0,0.08388736989493545,0.07295318060209419,-0.11594610701207896,0.13430256683127295,0.0,-0.0508363860045736
Average Score Reading Poverty Grade 7 2018-2019,0.0,0.0,0.0,0.051721585726679516,-0.11930682728847689,0.1291214696573903,0.0,-0.05026316455049926,0.0
Average Score Reading Poverty Grade 7 2020-2021,0.0,-0.009746333672260118,0.0,0.0742136217742719,-0.2416304608757109,0.06954851207050179,0.0,-0.11574324164508826,0.0
Average Score Reading Poverty Grade 7 2021-2022,0.0,0.0,0.0,0.05533427775850635,0.04197740095729267,-0.10407705788376767,0.0,0.0,0.0
Average Score Reading Poverty Grade 8 2018-2019,0.0,0.0,0.0,-0.19722455794915922,-0.024355008836430887,0.17127736324876305,0.0,0.0,0.0
Average Score Reading Poverty Grade 8 2020-2021,0.0,0.034045162157363924,0.0,-0.07857848728422985,0.33081633856526993,-0.23964715753404575,0.0,0.16506077226142765,-0.06302687967390322
Average Score Reading Poverty Grade 8 2021-2022,0.0,0.0,0.0,0.10750503674884378,-0.08435509428492416,-0.004600555936558349,0.006172615618515066,0.0,0.0
Average Score Reading T1 Grade 3 2018-2019,-0.05766172094009845,0.0,0.0,-0.1276601108005597,0.028600086060067188,0.06908277435658489,-0.10928995624520223,0.004162560419467842,0.0
Average Score Reading T1 Grade 3 2020-2021,0.0,0.0,0.0,-0.0007168587687238723,0.12224050085316965,-0.04035890468184554,0.0,0.0,0.0
Average Score Reading T1 Grade 3 2021-2022,0.0,0.0,0.0,0.052992380104755536,-0.046668757569038405,-0.05334094329515228,0.0,0.0,0.0
Average Score Reading T1 Grade 4 2018-2019,0.0,0.040981469097920484,0.0,-0.02698456378733688,0.13762087576121962,-0.1260282555597661,0.0,0.09097947522941796,0.0
Average Score Reading T1 Grade 4 2020-2021,0.0,0.0,0.0,0.022357432032732064,-0.09608653570694652,0.052354839012993926,0.0,0.0,0.0
Average Score Reading T1 Grade 4 2021-2022,0.0,0.0,0.0,-0.05864119729974094,0.22296913973139293,-0.16811573402901966,0.0,0.10135095487970448,-0.01225334760398609
Average Score Reading T1 Grade 5 2018-2019,0.0,0.0,0.0,-0.0972214010866081,0.013167843329394172,0.0571103261352365,0.0,0.0,0.0
Average Score Reading T1 Grade 5 2020-2021,0.0,0.0,0.0,0.15715446145000195,0.11457769715044143,-0.2317426756710137,0.0,0.0,0.0
Average Score Reading T1 Grade 5 2021-2022,0.0,0.0,0.0,0.02837146348909131,-0.08201946616230091,0.15807290472034022,0.0,0.0,0.0
Average Score Reading T1 Grade 6 2018-2019,0.0,0.0,0.0,0.008352599186728009,-0.10770665568725749,0.08318837295003535,0.0,0.0,0.0
Average Score Reading T1 Grade 6 2020-2021,0.0,0.0,0.0,0.05863926248248329,-0.08707311169974305,0.04016600108606675,0.0,0.0,0.0
Average Score Reading T1 Grade 6 2021-2022,0.02928341571674384,0.0,0.0,0.05367160146048105,0.04547235584561632,-0.10511664972079741,0.10780659463804605,0.0,-0.013556737717290756
Average Score Reading White Grade 3 2018-2019,0.0,0.0,0.0,-0.09417386363736463,0.07361656482402999,0.03286245452550233,-0.01613655991728616,0.0,0.0
Average Score Reading White Grade 3 2020-2021,0.0,0.0,0.0,0.05058033082557408,-0.030677795312020847,0.044001561627674754,0.0,0.0,0.0
Average Score Reading White Grade 3 2021-2022,0.0,0.0,-0.06534753524701857,0.12712553989265898,-0.07107205114819443,-0.11829181608210644,0.0,0.0,-0.10932207562260937
Average Score Reading White Grade 4 2018-2019,0.0,0.0,0.0,-0.001108791663288317,-0.010065744435508077,0.005743531024692901,0.0,0.0,0.0
Average Score Reading White Grade 4 2020-2021,0.0,0.0,0.0,0.08327090028611715,0.042855737680492736,-0.09879335185755275,0.0,0.0,0.0
Average Score Reading White Grade 4 2021-2022,0.0,0.0,0.0,0.0033731165072301617,0.012867654847814571,-0.020880991941154507,0.0,0.0,0.0
Average Score Reading White Grade 5 2018-2019,0.0,0.0,0.0,0.036230381806117644,-0.05307016795848803,0.00665976335132772,0.0,0.0,0.0
Average Score Reading White Grade 5 2020-2021,0.0,0.16078478417824876,-0.013290951253495694,-0.09171488141962705,0.2544685423687626,-0.19287889837009126,0.0,0.2237671850514211,-0.05508170661832991
Average Score Reading White Grade 5 2021-2022,0.0,0.0,0.0,-0.01051446553416213,0.019262674608218837,0.00013191472685754633,0.0,0.0,0.0
Average Score Reading White Grade 6 2018-2019,0.0,0.0,0.0,0.08710577063603242,-0.027343244132692998,-0.04468571087205784,0.001255965296149701,0.0,0.0
Average Score Reading White Grade 6 2020-2021,0.0,0.0,0.0,0.03076935365989806,-0.0031865298162050944,0.018844804379778715,0.0,0.0,0.0
Average Score Reading White Grade 6 2021-2022,0.0,0.0,0.0,-0.07182808001541947,0.004722071242398937,0.0260928135376982,0.0,0.0,0.0
Average Score Reading White Grade 7 2018-2019,0.0,0.0,0.0,0.004427062069533281,-0.008359928858319297,0.016946886388772932,0.0,0.0,0.0
Average Score Reading White Grade 7 2020-2021,0.0,0.0,0.0,-0.08940307056307893,0.1708235976029265,-0.07856258091534811,0.0,0.0,0.0
Average Score Reading White Grade 7 2021-2022,0.0,0.0,0.0,0.09337664649379544,-0.06725506380138313,-0.052122012477515724,0.0,0.0,0.0
Average Score Reading White Grade 8 2018-2019,0.0,0.08791614441532211,-0.12536348807682388,-0.09592619567654963,0.3711565431773852,-0.22414054469017772,0.0,0.16583794212247047,-0.12081174163998375
Average Score Reading White Grade 8 2020-2021,0.0,0.0,0.0,-0.0009353982256321128,0.04007771244685216,-0.0043894093952800105,0.0,0.0,0.0
Average Score Reading White Grade 8 2021-2022,0.0,0.0,0.0,-0.08341096997064958,-0.05906380122695026,0.02189803266105163,0.0,0.0,0.0
Avg Family Size 10,0.0,0.0,0.0,-0.012503718163226256,0.0007947765975196451,-0.008500534861573142,0.0,0.0,0.0
Avg Household Size 10,0.0,0.0,0.0,-0.03393747966992946,0.07749352900119905,-0.06059814605799939,0.0,0.0,0.0
CARES ESSER I 20 NORM,0.0,0.0,0.0,0.13761869125592235,-0.1445904532388867,0.09015867407659801,0.0,0.0,0.0
CRRSA ESSER II 21 NORM,0.0,0.0,0.0,-0.001199581145474133,0.13790556615809582,-0.08255445710152094,0.0,0.013523303674153959,0.0
County Population,0.0,0.0,0.0,0.0076808197009092475,-0.01104032522097755,-0.014969333103334741,0.0,0.0,0.0
Median Age 10,0.0,0.0,0.0,0.02934176139780842,0.0050971921710492385,-0.032397742373384726,0.0,0.0,0.0
Median Age Female 10,0.0,0.0,0.0,-0.016238434727963068,0.00515142962166207,-0.024909260001630636,0.0,0.0,0.0
Median Age Male 10,0.0,0.0,0.0,0.05343321863742841,-0.05876732457634239,-0.006956848833697252,0.0,0.0,0.0
Median Household Income,0.2783001177475301,-0.11761418207911163,0.0,0.17299824342416945,-0.251741610973914,0.16888746948051925,0.2689138848685204,-0.16423655086715794,0.0
Per Capita Income,0.0,0.0,0.0,0.053515179190175295,0.0949926519344426,-0.14947736386927907,0.0,0.0,0.0
Total Staff 2018-2019,0.0,0.0,0.0,0.1529390985908629,0.03145058172306914,-0.09747324165610911,0.02308078177780668,0.0,0.0
Total Staff 2020-2021,0.0,0.0,0.0,-0.08485472744288275,-0.22753955465097106,0.17641608933532912,0.0,0.0,0.0
Total Staff 2021-2022,0.0,0.0,0.0,-0.10881491908732002,0.2581597408303495,-0.08870335858555803,0.0,0.0,0.0
Total Students 2018-2019,0.0,0.0,0.0,0.03812480248827213,-0.11335199598553064,-0.01824054419081787,0.0,-0.006478848134686263,0.0
Total Students 2020-2021,0.0,0.0,0.0,-0.0065624682594418405,-0.012594366870406016,-0.013632693121441204,0.0,0.0,0.0
Total Students 2021-2022,0.0,0.0,0.0,-0.042408088788321356,0.06599256447692992,-0.013431817056820094,0.0,0.0,0.0
Total Teachers 2018-2019,0.0,0.0,0.0,0.1694879818264236,-0.16612676950697985,-0.03301985163857446,0.0,0.0,0.0
Total Teachers 2020-2021,0.0,-0.187096374975314,0.0988143165435918,-0.08109146474626948,-0.3523723499773145,0.2189056774904038,0.0,-0.281145272814824,0.10790529058633488
Total Teachers 2021-2022,0.0,0.0,0.0,-0.0836051538126053,0.05027761115419116,-0.008952120850799572,0.0,0.0,0.0
